# wavelength_(μm) flux_(mJy) flux_unc_(mJy)
3.8009613 0.045919729 0.000253815
3.8016343 0.048752331 0.000162229
3.8023073 0.049123727 0.000284694
3.8029803 0.050084253 0.000221335
3.8036533 0.049553508 0.000192535
3.8043262 0.049553508 0.000248405
3.8049992 0.049553508 0.000268534
3.8056722 0.048611285 0.000238454
3.8063451 0.048213741 0.000278120
3.8070181 0.044685807 0.000182568
3.8076910 0.047306183 0.000192906
3.8083640 0.047306183 0.000248470
3.8090369 0.047306183 0.000229601
3.8097098 0.048883471 0.000309185
3.8103828 0.048883471 0.000254313
3.8110557 0.049673796 0.000268053
3.8117286 0.049673796 0.000286287
3.8124015 0.049673796 0.000316812
3.8130744 0.049673796 0.000332070
3.8137473 0.051451441 inf
3.8144202 0.051451441 inf
3.9166927 0.051962624 inf
3.9173641 0.052959589 inf
3.9180357 0.051962624 0.000340840
3.9187074 0.052796780 0.000346802
3.9193788 0.052440800 0.000343886
3.9200504 0.052796780 0.000401400
3.9207220 0.052796780 0.000329159
3.9213934 0.052796780 0.000312277
3.9220648 0.053077062 0.000275379
3.9227362 0.053393490 0.000313708
3.9234078 0.053077062 0.000274759
3.9240794 0.053077062 0.000303249
3.9247508 0.053077062 0.000266997
3.9254222 0.052540680 0.000368576
3.9260938 0.052540680 0.000366532
3.9267654 0.052498613 0.000382088
3.9274368 0.052498613 0.000372640
3.9281082 0.052498613 0.000372586
3.9287796 0.053418905 0.000371000
3.9294512 0.052471274 0.000468544
3.9301226 0.053192622 0.000255941
3.9307942 0.052471274 0.000315810
3.9314656 0.052511993 0.000349600
3.9321370 0.052511993 0.000323518
3.9328084 0.052994303 0.000265512
3.9334798 0.052511993 0.000331479
3.9341512 0.052511993 0.000351436
3.9348226 0.051868635 0.000327611
3.9354939 0.051868635 0.000311955
3.9361653 0.051868635 0.000346478
3.9368367 0.052022765 0.000370859
3.9375081 0.052022765 0.000312314
3.9381795 0.052790757 0.000350717
3.9388509 0.052382753 0.000387706
3.9395223 0.052382753 0.000372799
3.9401937 0.052382753 0.000380434
3.9408650 0.052790757 0.000331697
3.9415364 0.052382753 0.000333229
3.9422076 0.053208299 0.000325506
3.9428790 0.052694448 0.000332600
3.9435503 0.053208299 0.000372412
3.9442215 0.052694448 0.000380538
3.9448929 0.052761015 0.000383362
3.9455640 0.052761015 0.000410511
3.9462354 0.053976502 0.000381485
3.9469066 0.053976502 0.000358546
3.9475780 0.053976502 0.000401098
3.9482493 0.054090769 0.000284314
3.9489205 0.053976502 0.000275474
3.9495919 0.052969766 0.000342319
3.9502630 0.052870448 0.000325711
3.9509344 0.052281873 0.000335222
3.9516056 0.051545826 0.000331221
3.9522769 0.051545826 0.000337282
3.9529481 0.052281873 0.000399199
3.9536192 0.053815452 0.000341543
3.9542906 0.053815452 0.000376338
3.9549618 0.054287125 0.000305637
3.9556329 0.055374009 0.000373606
3.9563043 0.053815452 0.000295673
3.9569755 0.055374009 0.000352627
3.9576464 0.055374009 0.000348495
3.9583175 0.052990240 0.000395674
3.9589889 0.052990240 0.000390878
3.9596601 0.054241109 0.000413381
3.9603312 0.053106608 0.000375316
3.9610023 0.054241109 0.000378113
3.9616735 0.054241109 0.000373831
3.9623446 0.053963119 0.000385640
3.9630158 0.053380940 0.000360956
3.9636869 0.053963119 0.000355909
3.9643581 0.053963119 0.000354236
3.9650292 0.053469678 0.000362420
3.9657004 0.054825302 0.000384468
3.9663715 0.054825302 0.000400968
3.9670427 0.054115372 0.000385102
3.9677138 0.054115372 0.000390972
3.9683847 0.054115372 0.000381646
3.9690559 0.053456681 0.000402424
3.9697270 0.053788655 0.000360087
3.9703979 0.053788655 0.000295585
3.9710689 0.053788655 0.000235241
3.9717400 0.054388776 0.000231244
3.9724112 0.054656890 0.000369390
3.9730821 0.054656890 0.000400529
3.9737532 0.054656890 0.000399135
3.9744244 0.054656890 0.000387994
3.9750953 0.055255025 0.000342887
3.9757662 0.054485585 0.000330832
3.9764373 0.055336140 0.000386286
3.9771085 0.055336140 0.000320431
3.9777794 0.055336140 0.000358606
3.9784503 0.054493492 0.000312102
3.9791214 0.054493492 0.000289406
3.9797924 0.054388800 0.000377680
3.9804633 0.054197411 0.000382505
3.9811344 0.053884214 0.000380553
3.9818053 0.053478020 0.000392441
3.9824760 0.053869813 0.000374550
3.9831471 0.053869813 0.000309708
3.9838181 0.053358286 0.000398822
3.9844890 0.051993977 0.000352704
3.9851599 0.051881421 0.000357770
3.9858308 0.051881421 0.000328737
3.9865017 0.051993977 0.000403740
3.9871726 0.052278357 0.000395209
3.9878435 0.053782187 0.000270523
3.9885144 0.054504239 0.000256770
3.9891853 0.054504239 0.000323554
3.9898562 0.054504239 0.000326921
3.9905272 0.054711085 0.000371000
3.9911981 0.054914741 0.000325901
3.9918690 0.054536036 0.000335021
3.9925399 0.054914741 0.000348253
3.9932108 0.055085993 0.000388559
3.9938817 0.055085993 0.000359136
3.9945521 0.055085993 0.000392865
3.9952230 0.055318923 0.000321410
3.9958940 0.055345956 0.000338415
3.9965649 0.055345956 0.000361796
3.9972355 0.055345956 0.000365429
3.9979062 0.055576792 0.000407823
3.9985771 0.055657247 0.000408686
3.9992480 0.055657247 0.000431964
3.9999189 0.055657247 0.000350061
4.0005894 0.055657247 0.000364264
4.0012603 0.055988600 0.000325867
4.0019312 0.057588809 0.000345906
4.0026021 0.057588809 0.000379559
4.0032730 0.055056991 0.000386593
4.0039434 0.055056991 0.000294847
4.0046144 0.054981282 0.000271722
4.0052853 0.054770406 0.000217503
4.0059557 0.054770406 0.000244043
4.0066266 0.054770406 0.000239997
4.0072975 0.054981282 0.000406355
4.0079679 0.055601758 0.000412750
4.0086384 0.055601758 0.000414470
4.0093093 0.055601758 0.000365594
4.0099802 0.055370721 0.000374541
4.0106506 0.055370721 0.000447898
4.0113215 0.055370721 0.000385492
4.0119925 0.055370721 0.000383791
4.0126629 0.056979532 0.000379845
4.0133333 0.056998228 0.000368567
4.0139718 0.056979532 0.000373140
4.0146422 0.056998228 0.000395696
4.0153131 0.056998228 0.000438366
4.0159836 0.055949171 0.000434482
4.0166545 0.055375527 0.000402682
4.0173249 0.055949171 0.000376890
4.0179958 0.055949171 0.000380812
4.0186663 0.055422880 0.000395694
4.0193367 0.056777947 0.000370211
4.0200076 0.056873979 0.000304852
4.0206780 0.057819555 0.000336832
4.0213485 0.057821409 0.000362993
4.0220194 0.057821409 0.000426452
4.0226898 0.057840543 0.000496722
4.0233603 0.057840543 0.000430062
4.0240312 0.057840543 0.000434858
4.0247016 0.058405953 0.000389056
4.0253720 0.058405953 0.000312639
4.0260425 0.057609066 0.000207799
4.0267134 0.058256233 0.000313654
4.0273838 0.058256233 0.000475751
4.0280542 0.057609066 0.000440869
4.0287247 0.057609066 0.000420688
4.0293956 0.057241466 0.000459881
4.0300660 0.057241466 0.000436242
4.0307364 0.057241466 0.000364821
4.0314069 0.058425141 0.000382321
4.0320773 0.058425141 0.000302717
4.0327477 0.058425141 0.000267699
4.0334182 0.058425141 0.000374656
4.0340886 0.057561403 0.000358904
4.0347595 0.057561403 0.000399792
4.0354300 0.057561403 0.000427694
4.0361004 0.058766818 0.000371353
4.0367708 0.058766818 0.000342426
4.0374408 0.058766818 0.000515682
4.0381112 0.057825952 0.000406060
4.0387816 0.057825952 0.000470855
4.0394521 0.057565717 0.000364218
4.0401225 0.056976058 0.000383206
4.0407929 0.056976058 0.000364003
4.0414634 0.057329602 0.000330118
4.0421333 0.056520379 0.000354419
4.0428038 0.056331647 0.000452615
4.0434742 0.056331647 0.000401750
4.0441446 0.055663087 0.000344830
4.0448151 0.055663087 0.000380059
4.0454855 0.055663087 0.000353551
4.0461559 0.056341989 0.000275596
4.0468264 0.056601248 0.000336940
4.0474963 0.057006084 0.000381948
4.0481668 0.059105656 0.000485326
4.0488372 0.059447016 0.000451662
4.0495076 0.060353496 0.000450171
4.0501781 0.061052772 0.000554883
4.0508480 0.061926300 0.000481212
4.0515184 0.065060125 0.000516275
4.0521889 0.065333334 0.000522803
4.0528588 0.065333334 0.000462567
4.0535293 0.065333334 0.000422859
4.0541997 0.063965665 0.000404563
4.0548697 0.061946654 0.000439398
4.0555401 0.061345317 0.000431062
4.0562105 0.060585398 0.000346348
4.0568805 0.058362773 0.000383571
4.0575509 0.058362773 0.000276125
4.0582213 0.058247403 0.000334511
4.0588913 0.058247403 0.000425272
4.0595617 0.058097679 0.000405038
4.0602317 0.057968194 0.000409772
4.0609021 0.057489602 0.000385667
4.0615721 0.057053681 0.000312270
4.0622420 0.056682843 0.000444622
4.0629120 0.056682843 0.000335303
4.0635824 0.057053681 0.000422779
4.0642524 0.057053681 0.000391295
4.0649228 0.057188653 0.000411217
4.0655928 0.057497461 0.000414005
4.0662632 0.057188653 0.000435559
4.0669332 0.056997435 0.000411087
4.0676036 0.058663934 0.000401944
4.0682735 0.056997435 0.000427127
4.0689435 0.056697994 0.000493235
4.0696139 0.056634698 0.000444960
4.0702839 0.056697994 0.000447049
4.0709538 0.055969972 0.000478747
4.0716243 0.056697994 0.000452263
4.0722942 0.055969972 0.000443818
4.0729642 0.055969972 0.000408178
4.0736346 0.055969972 0.000332215
4.0743046 0.056017507 0.000382917
4.0749745 0.056017120 0.000411009
4.0756445 0.056017507 0.000397631
4.0763149 0.056050248 0.000363847
4.0769849 0.056327970 0.000362111
4.0776548 0.056452427 0.000325453
4.0783248 0.056806727 0.000417699
4.0789948 0.057466785 0.000318065
4.0796652 0.057587147 0.000241528
4.0803351 0.057014360 0.000289318
4.0810051 0.057014360 0.000273998
4.0816751 0.057014360 0.005245536
4.0823450 0.056441574 0.004995520
4.0830150 0.055868788 0.005303054
4.0836849 0.055296002 0.000439323
4.0843549 0.054871757 0.000398828
4.0850248 0.054871757 0.000389774
4.0856948 0.054871757 0.000382926
4.0863647 0.056434367 0.000456029
4.0870342 0.056622907 0.000474118
4.0877042 0.056802854 0.000405387
4.0883741 0.056802854 0.000465620
4.0890441 0.056622907 0.000421197
4.0897141 0.056477898 0.000364919
4.0903840 0.056087379 0.000382102
4.0910540 0.055998158 0.000357602
4.0917239 0.056087379 0.000328636
4.0923939 0.056477898 0.000314368
4.0930638 0.057160952 0.000326821
4.0937338 0.057160952 0.000366817
4.0944033 0.057591070 0.000478501
4.0950732 0.057415835 0.000430015
4.0957432 0.057415835 0.000416478
4.0964131 0.057415835 0.000448866
4.0970831 0.057415835 0.000457569
4.0977530 0.056794492 0.000444436
4.0984225 0.056794492 0.000449508
4.0990925 0.056794492 0.000463617
4.0997624 0.056163928 0.000433630
4.1004324 0.057998673 0.000381168
4.1011019 0.057998673 0.000417961
4.1017718 0.057865520 0.000390042
4.1024418 0.057865520 0.000313792
4.1031113 0.058684559 0.000288830
4.1037812 0.058684559 0.000303308
4.1044512 0.059686498 0.000346180
4.1051207 0.059686498 0.000426393
4.1057906 0.058894544 0.000373065
4.1064601 0.058894544 0.000365079
4.1071301 0.056950457 0.000345227
4.1078000 0.056950457 0.000284283
4.1084695 0.056950457 0.000229934
4.1091394 0.056950457 0.000363703
4.1098089 0.057201913 0.000431841
4.1104789 0.057535995 0.000449854
4.1111479 0.057578482 0.000443189
4.1118178 0.057578482 0.000468539
4.1124873 0.058753691 0.000449244
4.1131573 0.058753691 0.000424650
4.1138268 0.058753691 0.000441966
4.1144967 0.059033424 0.000501878
4.1151662 0.059068693 0.000441697
4.1158357 0.059068693 0.000390615
4.1165056 0.057880567 0.000415796
4.1171751 0.057404216 0.000473685
4.1178451 0.057404216 0.000457978
4.1185145 0.057404216 0.000369763
4.1191840 0.058574725 0.000378904
4.1198540 0.059536710 0.000241942
4.1205235 0.059536710 0.000161967
4.1211929 0.059271543 0.000396560
4.1218624 0.059271543 0.000419428
4.1225324 0.059271543 0.000382572
4.1232018 0.058654127 0.000390572
4.1238713 0.058523665 0.000402926
4.1245408 0.058654127 0.000411905
4.1252108 0.059444865 0.000400126
4.1258802 0.058654127 0.000145541
4.1265497 0.059141072 0.000249969
4.1272192 0.059141072 0.000315509
4.1278887 0.059141072 0.000301740
4.1285582 0.058482378 0.000385779
4.1292281 0.059141072 0.000308814
4.1298976 0.059256771 0.000350684
4.1305671 0.059256771 0.000237613
4.1312366 0.058815073 0.000251492
4.1319060 0.058815073 0.000231468
4.1325755 0.058815073 0.000113416
4.1332450 0.058815073 0.000317454
4.1339145 0.059952310 0.000364358
4.1345840 0.060007582 0.000427648
4.1352534 0.060547144 0.000401245
4.1359229 0.060547144 0.000381539
4.1365924 0.060547144 0.000432845
4.1372619 0.059545867 0.000442701
4.1379313 0.058068000 0.000480775
4.1386008 0.058068000 0.000446147
4.1392703 0.059545867 0.000431349
4.1399398 0.059698817 0.000459619
4.1406093 0.059921129 0.000360076
4.1412783 0.060250234 0.000399458
4.1419477 0.060293328 0.000368492
4.1426172 0.060293328 0.000275639
4.1432867 0.060250234 0.000391372
4.1439562 0.060231649 0.000401382
4.1446257 0.060019489 0.000398407
4.1452947 0.060019489 0.000374441
4.1459317 0.060231649 0.000443523
4.1466007 0.060471399 0.000472476
4.1472702 0.060784456 0.000403590
4.1479397 0.060784456 0.000381322
4.1486092 0.060784456 0.000413753
4.1492786 0.060191255 0.000431939
4.1499472 0.059713170 0.000387450
4.1506166 0.059713170 0.000404451
4.1512861 0.060191255 0.000423477
4.1519556 0.060828394 0.000446622
4.1526251 0.060828394 0.000425890
4.1532941 0.061639581 0.000348998
4.1539631 0.061185915 0.000294058
4.1546326 0.061185915 0.000452229
4.1553020 0.060749048 0.000434818
4.1559715 0.059785954 0.000459099
4.1566401 0.059785954 0.000454953
4.1573095 0.059785954 0.000451975
4.1579790 0.060591551 0.000419840
4.1586485 0.060767917 0.000425310
4.1593170 0.060767917 0.000422389
4.1599865 0.060767917 0.000373635
4.1606560 0.060767917 0.000437872
4.1613255 0.060703932 0.000332685
4.1619940 0.060703932 0.000339894
4.1626635 0.060951551 0.000381652
4.1633329 0.061164897 0.000342001
4.1640015 0.061278016 0.000270742
4.1646709 0.062277368 0.000320967
4.1653404 0.062277368 0.000321688
4.1660094 0.061278016 0.000393053
4.1666784 0.061609664 0.000407634
4.1673479 0.061609664 0.000412872
4.1680164 0.060946253 0.000376748
4.1686859 0.061609664 0.000473637
4.1693554 0.062970807 0.000461618
4.1700239 0.063634380 0.000466648
4.1706934 0.064258066 0.000426548
4.1713624 0.064258066 0.000471586
4.1720314 0.063640719 0.000454378
4.1727009 0.063640719 0.000432586
4.1733694 0.064172368 0.000411007
4.1740389 0.063640719 0.000318569
4.1747079 0.064172368 0.000343171
4.1753769 0.064172368 0.000465958
4.1760464 0.064077832 0.000249550
4.1767149 0.064077832 0.000234440
4.1773844 0.064449764 0.000388200
4.1780529 0.064077832 0.000412756
4.1787224 0.063754792 0.000402489
4.1793909 0.063754792 0.000443999
4.1800604 0.063754792 0.000392883
4.1807289 0.063754792 0.000424644
4.1813984 0.063786413 0.000368392
4.1820669 0.063786413 0.000402906
4.1827364 0.063786413 0.000419006
4.1834049 0.061996343 0.000342960
4.1840744 0.061996343 0.001342867
4.1847429 0.061996343 0.001227996
4.1854124 0.063900539 0.001000479
4.1860809 0.063983335 0.000364310
4.1867504 0.063983335 0.000339002
4.1874189 0.064094771 0.000333109
4.1880879 0.064076138 0.000389593
4.1887569 0.064076138 0.000457869
4.1894255 0.064076138 0.000449193
4.1900949 0.064118100 0.000470152
4.1907635 0.064118100 0.000441962
4.1914325 0.065140738 0.000425118
4.1921015 0.065140738 0.000428020
4.1927700 0.064118100 0.000459744
4.1934395 0.063771606 0.000426911
4.1941080 0.063771606 0.000382871
4.1947770 0.063576133 0.000577339
4.1954451 0.063771606 0.000563621
4.1961145 0.065011056 0.000576361
4.1967831 0.065011056 0.000298015
4.1974516 0.064917438 0.000288786
4.1981211 0.064917438 0.000306737
4.1987896 0.064917438 0.000388255
4.1994581 0.064917438 0.000425757
4.2001271 0.065142662 0.000415120
4.2007961 0.065530362 0.000426927
4.2014647 0.065855998 0.000394468
4.2021337 0.065855998 0.000406533
4.2028027 0.065855998 0.000340552
4.2034712 0.065369640 0.000473086
4.2041397 0.065369640 0.000409018
4.2048087 0.065369640 0.000361934
4.2054777 0.065643684 0.000237324
4.2061462 0.066400798 0.000365372
4.2068148 0.066400798 0.000406788
4.2074838 0.066490249 0.000412499
4.2081523 0.066400798 0.000328894
4.2088213 0.064892699 0.000337378
4.2094898 0.064892699 0.000528418
4.2101583 0.065554054 0.000404872
4.2108274 0.065554054 0.000428490
4.2114959 0.065554054 0.000439710
4.2121649 0.065554054 0.000485426
4.2128334 0.066662733 0.000464391
4.2135019 0.066662733 0.000406112
4.2141705 0.066468027 0.000427688
4.2148395 0.066662733 0.000455141
4.2155080 0.066662733 0.000322836
4.2161765 0.066468027 0.000279589
4.2168455 0.066257805 0.000499606
4.2175140 0.064016703 0.000489295
4.2181826 0.062841294 0.000495500
4.2188511 0.062818115 0.000518382
4.2195196 0.062237197 0.000489747
4.2201881 0.061088989 0.000485363
4.2208567 0.060881887 0.000480307
4.2215257 0.058907320 0.000482167
4.2221942 0.058645166 0.000628969
4.2228627 0.056647086 0.000305066
4.2235312 0.054464777 0.000413349
4.2241998 0.054360160 0.000270782
4.2248683 0.054153855 0.000372657
4.2255368 0.049679236 0.000367997
4.2262053 0.044980022 0.000428706
4.2268739 0.043681905 0.000311482
4.2275424 0.041113572 0.000415985
4.2282109 0.038850318 0.000429067
4.2288795 0.036139421 0.000428455
4.2295480 0.033770940 0.000493106
4.2302165 0.031432650 0.000471091
4.2308850 0.028782605 0.000385832
4.2315536 0.026324842 0.000352253
4.2321897 0.025254240 0.000392679
4.2328582 0.021742995 0.000453973
4.2335267 0.020571045 0.000447128
4.2341952 0.018683862 0.000419429
4.2348638 0.016393744 0.000407732
4.2355318 0.015155367 0.000426282
4.2362003 0.014012325 0.000464486
4.2368689 0.012360666 0.000432594
4.2375374 0.011785255 0.000507006
4.2382059 0.007458004 0.000494695
4.2388740 0.007017574 0.000484303
4.2395425 0.006560131 0.000407897
4.2402110 0.005815813 0.000419854
4.2408791 0.005000142 0.000500195
4.2415476 0.004215622 0.000391996
4.2422161 0.004066468 0.000372148
4.2428842 0.002169974 0.000387445
4.2435527 0.002065300 0.000436028
4.2442207 0.002031486 0.000762753
4.2448888 0.001518444 0.000514045
4.2455573 0.000583399 0.000410680
4.2462258 0.000583399 0.000616863
4.2468939 0.000583399 0.000490829
4.2475624 0.000583399 0.000384403
4.2482305 0.000583399 0.000302761
4.2488990 0.000026394 0.000390924
4.2495670 0.000026394 0.000388723
4.2502356 0.000026394 0.000298613
4.2509036 0.000172193 0.000332618
4.2515721 0.000172193 0.000456499
4.2522402 0.000172193 0.000433664
4.2529087 0.000170341 0.000491346
4.2535768 0.000170341 0.000543062
4.2542448 0.000170341 0.000600116
4.2549133 0.000262164 0.000503268
4.2555814 0.000262164 0.000469806
4.2562499 0.000262164 0.000470353
4.2569180 0.000262164 0.000445725
4.2609272 0.000178467 0.000396330
4.2615952 0.000178467 0.000421995
4.2622633 0.000359909 0.000448724
4.2629313 0.000359909 0.000496139
4.2635999 0.000109053 0.000513624
4.2642679 0.000022216 0.000483601
4.2649360 0.000022216 0.000509421
4.2682767 0.000256759 0.000606576
4.2689447 0.000256759 0.000614231
4.2696128 0.000233635 0.000608545
4.2702808 0.000141213 0.000403791
4.2709489 0.000141213 0.000331351
4.2716169 0.000141213 0.000304987
4.2722850 0.000102296 0.000354721
4.2729530 0.000102296 0.000194142
4.2736211 0.000102296 0.000455443
4.2742891 0.000102296 0.000456596
4.2769613 0.000114658 0.000523980
4.2776289 0.000114658 0.000516741
4.2782969 0.000114658 0.000472723
4.2789650 0.000114658 0.000475709
4.2796330 0.000114658 0.000463674
4.2803011 0.000202707 0.000374091
4.2809691 0.000512595 0.000289889
4.2816372 0.001055079 0.000154668
4.2823048 0.000940898 0.000298552
4.2829728 0.001228505 0.000483492
4.2836409 0.001635008 0.000482093
4.2843089 0.002062931 0.000452564
4.2849765 0.002836434 0.000468015
4.2856445 0.003235451 0.000462411
4.2863126 0.003670100 0.000448468
4.2869802 0.006501683 0.000326137
4.2876482 0.007890104 0.000262463
4.2883162 0.008922107 0.000251248
4.2889838 0.011018682 0.000282749
4.2896519 0.015676305 0.000505063
4.2903199 0.016303199 0.000482765
4.2909875 0.017940462 0.000480380
4.2916555 0.020942625 0.000450424
4.2923231 0.023328919 0.000489846
4.2929912 0.023803565 0.000494525
4.2936583 0.026977153 0.000453911
4.2943263 0.027717553 0.000543811
4.2949939 0.028139931 0.000455247
4.2956619 0.028310217 0.000446684
4.2963295 0.031141029 0.000492259
4.2969975 0.032423747 0.000548159
4.2976651 0.033096032 0.000554367
4.2983332 0.034245380 0.000507849
4.2990007 0.034266454 0.000399326
4.2996683 0.035241569 0.000352556
4.3003364 0.035591075 0.000148420
4.3010039 0.036119337 0.000364934
4.3016715 0.036679298 0.000375996
4.3023396 0.036892123 0.000422517
4.3030071 0.037615469 0.000390560
4.3036423 0.038161755 0.000409683
4.3043103 0.039066971 0.000474189
4.3049779 0.040205114 0.000503514
4.3056455 0.040901015 0.000585989
4.3063130 0.041241434 0.000457141
4.3069811 0.041491073 0.000339729
4.3076487 0.041491073 0.000290136
4.3083162 0.042208690 0.000348894
4.3089838 0.043016321 0.000388081
4.3096514 0.043095218 0.000441169
4.3103189 0.043170040 0.000499228
4.3109865 0.043497454 0.000526844
4.3116546 0.044118581 0.000492150
4.3123221 0.044230421 0.000478173
4.3129897 0.044230421 0.000410215
4.3136573 0.044356080 0.000467923
4.3143249 0.044995941 0.000476404
4.3149924 0.044995941 0.000466458
4.3156600 0.045465264 0.000430561
4.3163276 0.046097855 0.000500026
4.3169951 0.045496239 0.000469885
4.3176627 0.045897607 0.000469811
4.3183303 0.046132310 0.000448931
4.3189979 0.045897607 0.000481838
4.3196654 0.045897607 0.000464674
4.3203330 0.046219643 0.000492806
4.3210006 0.046829192 0.000446022
4.3216677 0.046829192 0.000430236
4.3223352 0.046829192 0.000408094
4.3230028 0.046829192 0.000287368
4.3236704 0.046829192 0.000368184
4.3243380 0.048005720 0.000412976
4.3250055 0.048005720 0.000394642
4.3256731 0.048681771 0.000320052
4.3263407 0.049228050 0.000268473
4.3270078 0.049228050 0.000121714
4.3276753 0.049422835 0.000339312
4.3283424 0.049422835 0.000400996
4.3290100 0.049760094 0.000454018
4.3296776 0.049422835 0.000524135
4.3303452 0.049422835 0.000514083
4.3310127 0.049579291 0.000495642
4.3316798 0.049225252 0.000546913
4.3323474 0.049068441 0.000447720
4.3330145 0.049225252 0.000407687
4.3336821 0.049579291 0.000449733
4.3343496 0.049396568 0.000456817
4.3350167 0.049396568 0.000466808
4.3356838 0.049396568 0.000476532
4.3363514 0.049396568 0.000487869
4.3370190 0.049000233 0.000462130
4.3376861 0.048288714 0.000480517
4.3383536 0.048601521 0.000485583
4.3390207 0.049000233 0.000295456
4.3396883 0.049000233 0.000477635
4.3403554 0.050705297 0.000451216
4.3410225 0.050705297 0.000492222
4.3416901 0.050995997 0.000413061
4.3423576 0.050705297 0.000457603
4.3430243 0.049401507 0.000580237
4.3436913 0.048032584 0.000549430
4.3443584 0.049401507 0.000534758
4.3450260 0.049401507 0.000552103
4.3456931 0.049531695 0.000552897
4.3463602 0.049531695 0.000547510
4.3470278 0.051230733 0.000566002
4.3476949 0.052180494 0.000452728
4.3483620 0.049531695 0.000481267
4.3490295 0.056950229 0.000445872
4.3496966 0.056950229 0.000647126
4.3503637 0.049780671 0.000621921
4.3510313 0.049780671 0.000512670
4.3516979 0.049780671 0.000508049
4.3523655 0.049780671 0.000515997
4.3530326 0.050264904 0.000565495
4.3536997 0.050459270 0.000556817
4.3543668 0.050459270 0.000554166
4.3550339 0.050459270 0.000508084
4.3557014 0.050459270 0.000508009
4.3563681 0.050054732 0.000536928
4.3570356 0.050054732 0.000417527
4.3577023 0.050054732 0.000558217
4.3583698 0.050794444 0.000569995
4.3590364 0.050794444 0.000464452
4.3597040 0.050864886 0.000475837
4.3603706 0.050951283 0.000423297
4.3610382 0.050794444 0.000492029
4.3617048 0.050740643 0.000370498
4.3623395 0.050740643 0.000558352
4.3630066 0.050740643 0.000587060
4.3636737 0.050740643 0.000531642
4.3643408 0.050820389 0.000529482
4.3650079 0.050820389 0.000602930
4.3656750 0.050820389 0.000526309
4.3663421 0.050765808 0.000543291
4.3670087 0.050597686 0.000556794
4.3676758 0.050597686 0.000565860
4.3683429 0.050597686 0.000548672
4.3690100 0.050730827 0.000496230
4.3696771 0.051747203 0.000460231
4.3703437 0.051821841 0.000555204
4.3710108 0.051821841 0.000634224
4.3716779 0.051821841 0.000548948
4.3723450 0.052012050 0.000590582
4.3730116 0.052012050 0.000625047
4.3736787 0.051426785 0.000527781
4.3743458 0.051066358 0.000443884
4.3750124 0.051066358 0.000439621
4.3756795 0.050022115 0.000490323
4.3763461 0.050022115 0.000629335
4.3770132 0.050022115 0.000625809
4.3776803 0.049736666 0.000707514
4.3783469 0.047509932 0.000498103
4.3790140 0.046722148 0.000568424
4.3796806 0.045551431 0.000598879
4.3803477 0.045432984 0.000638502
4.3810143 0.043615794 0.000589082
4.3816814 0.042833029 0.000588967
4.3823481 0.041006216 0.000593681
4.3830152 0.041006216 0.000728791
4.3836818 0.039415913 0.000636845
4.3843489 0.039415913 0.000605187
4.3850155 0.039415913 0.000600510
4.3856821 0.039044534 0.000595050
4.3863492 0.039044534 0.000491403
4.3870158 0.039344806 0.000555135
4.3876829 0.039311570 0.000594239
4.3883495 0.039311570 0.000581351
4.3890162 0.039311570 0.000492010
4.3896832 0.038402852 0.000309379
4.3903499 0.038402852 0.000401781
4.3910165 0.038402852 0.000473185
4.3916831 0.040516148 0.000486299
4.3923502 0.040516148 0.000429606
4.3930168 0.040828058 0.000480373
4.3936834 0.041664214 0.000443846
4.3943501 0.041664214 0.000455056
4.3950167 0.043725627 0.000437787
4.3956838 0.043857256 0.000466813
4.3963504 0.045335716 0.000500699
4.3970170 0.044986490 0.000566875
4.3976836 0.045335716 0.000471720
4.3983502 0.046052808 0.000507871
4.3990169 0.047165202 0.000452375
4.3996835 0.047368057 0.000521981
4.4003501 0.048179846 0.000506959
4.4010167 0.048179846 0.000437881
4.4016833 0.049497363 0.000420533
4.4023499 0.049497363 0.000457477
4.4030166 0.049497363 0.000478172
4.4036832 0.049821362 0.000535023
4.4043498 0.050831795 0.000503259
4.4050164 0.050831795 0.000588323
4.4056830 0.049821362 0.000567381
4.4063497 0.049767045 0.000587741
4.4070163 0.049361803 0.000609520
4.4076829 0.049361803 0.000404730
4.4083495 0.049767045 0.000574611
4.4090157 0.049946553 0.000571962
4.4096823 0.049946553 0.000443550
4.4103489 0.049946553 0.000312030
4.4110160 0.048312653 0.000420093
4.4116826 0.048312653 0.000301925
4.4123487 0.048312653 0.000325475
4.4130154 0.049193435 0.000456752
4.4136820 0.049193435 0.000445513
4.4143486 0.049193435 0.000515358
4.4150147 0.048768515 0.000594344
4.4156814 0.048768515 0.000538668
4.4163480 0.048768515 0.000580192
4.4170141 0.049017450 0.000560851
4.4176483 0.049017450 0.000538106
4.4183145 0.049135902 0.000569426
4.4189806 0.049017450 0.000644019
4.4196472 0.047929192 0.000542097
4.4203138 0.047929192 0.000620391
4.4209805 0.047760397 0.000433315
4.4216461 0.047760397 0.000439114
4.4223127 0.050183134 0.000446786
4.4229794 0.050183134 0.000530646
4.4236460 0.049247778 0.000554916
4.4243116 0.049247778 0.000560113
4.4249783 0.049144544 0.000478815
4.4256449 0.049144544 0.000294582
4.4263115 0.049144544 0.000312732
4.4269772 0.051054853 0.000485863
4.4276438 0.051054853 0.000311075
4.4283104 0.051054853 0.000606017
4.4289761 0.047766754 0.000968436
