# wavenumber_(/cm) absorbance absorbance_unc
3074.2538678 1.0509278 0.0161820
3073.6140713 1.0444437 0.0380738
3072.9745410 1.0495582 0.0373211
3072.3352768 1.0519226 0.0390028
3071.6962785 1.0496308 0.0266934
3071.0575460 1.0501395 0.0334693
3070.4190790 1.0488852 0.0341636
3069.7809717 1.0514547 0.0266078
3069.1430354 1.0401489 0.0353097
3068.5054583 1.0365984 0.0298549
3067.8680520 1.0211769 0.0340420
3067.2310045 1.0220687 0.0296312
3066.5941274 1.0213236 0.0374541
3065.9576088 1.0218270 0.0269990
3065.3212604 1.0156512 0.0301828
3064.6852700 1.0054134 0.0316204
3064.0495435 0.9712557 0.0209080
3063.4140806 0.9590153 0.0359933
3062.7788813 0.9581464 0.0271389
3062.1438516 0.9568741 0.0302936
3061.5091789 0.9983833 0.0069942
3060.8747692 0.9969925 0.0257960
3060.2406224 0.9964798 0.0191113
3059.6068320 0.9634845 0.0118702
3058.9732104 0.9639812 0.0163170
3058.3398512 0.9546686 0.0231511
3057.7067542 0.9553178 0.0091186
3057.0740127 0.9402704 0.0234146
3056.4414396 0.9318683 0.0278462
3055.8091283 0.9378308 0.0273418
3055.1771719 0.9355615 0.0161802
3054.5453835 0.9447872 0.0233928
3053.9139496 0.9487569 0.0204077
3053.2827767 0.9395720 0.0238987
3052.6517714 0.9271491 0.0299323
3052.0211201 0.9338688 0.0276938
3051.3907293 0.9148836 0.0261796
3050.7605989 0.9360284 0.0205523
3050.1306356 0.9409003 0.0293023
3049.5010254 0.9410698 0.0243286
3048.8716751 0.9288685 0.0169861
3048.2425845 0.9279696 0.0219354
3047.6137535 0.9162041 0.0161074
3046.9852747 0.8933089 0.0118778
3046.3569622 0.8856677 0.0148402
3045.7289089 0.8608454 0.0170025
3045.1011144 0.8611325 0.0227826
3044.4736714 0.8651320 0.0200436
3043.8463942 0.8652140 0.0179881
3043.2193755 0.8626356 0.0179165
3042.5927076 0.8704710 0.0113736
3041.9662053 0.8640913 0.0163244
3041.3400534 0.8547079 0.0217578
3040.7141592 0.8510878 0.0181737
3040.0884301 0.8470683 0.0171833
3039.4630509 0.8382407 0.0190370
3038.8379289 0.8367326 0.0086092
3038.2130640 0.8363942 0.0206445
3037.5884561 0.8310929 0.0245705
3036.9641049 0.8224830 0.0203307
3036.3400103 0.8385927 0.0142332
3035.7161722 0.8388510 0.0186805
3035.0925904 0.8243204 0.0018637
3034.4692646 0.8854521 0.0014320
3033.8461949 0.8855534 0.0016983
3033.2233810 0.7722761 0.0035256
3032.6009147 0.7710872 0.0108237
3031.9786119 0.7671894 0.0026975
3031.3565645 0.7648339 0.0073104
3030.7348641 0.7643304 0.0115255
3030.1133268 0.7501229 0.0124469
3029.4921362 0.7508891 0.0172697
3028.8711085 0.7427060 0.0197440
3028.2504271 0.7436266 0.0153923
3027.6300000 0.7393950 0.0153576
3027.0097354 0.7366753 0.0116874
3026.3898166 0.7385805 0.0059155
3025.7701515 0.7391134 0.0072989
3025.1507402 0.7650065 0.0128875
3024.5315825 0.7648670 0.0178367
3023.9126781 0.7626538 0.0185642
3023.2940270 0.7652237 0.0113542
3022.6756289 0.7658343 0.0118295
3022.0574838 0.7640391 0.0130532
3021.4395915 0.7466124 0.0099925
3020.8220430 0.7627702 0.0121054
3020.2046557 0.7491443 0.0156615
3019.5875207 0.7478739 0.0150297
3018.9707290 0.7349280 0.0138813
3018.3540982 0.7564005 0.0107669
3017.7378102 0.7566484 0.0113019
3017.1216828 0.7715030 0.0124200
3016.5058980 0.7582102 0.0083007
3015.8903644 0.7571870 0.0104832
3015.2749911 0.7697615 0.0091373
3014.6599598 0.7544533 0.0012424
3014.0451793 0.7538408 0.0094502
3013.4306495 0.7696871 0.0132015
3012.8163702 0.7989148 0.0133162
3012.2023413 0.8289954 0.0095397
3011.5885627 0.9077751 0.0128295
3010.9750341 0.9100692 0.0121041
3010.3617555 0.9180563 0.0207643
3009.7487266 0.9184879 0.0209221
3009.1359474 0.8318515 0.0153235
3008.5234176 0.7556530 0.0137260
3007.9112276 0.7551052 0.0146367
3007.2991963 0.7514740 0.0172878
3006.6874140 0.7537286 0.0159514
3006.0759709 0.7514086 0.0159639
3005.4646862 0.7497337 0.0139340
3004.8537402 0.7416798 0.0156954
3004.2430427 0.7120195 0.0152442
3003.6325030 0.7112622 0.0159158
3003.0223017 0.6914459 0.0066244
3002.4123482 0.6919813 0.0079930
3001.8026425 0.6886178 0.0063724
3001.1930943 0.6868848 0.0137381
3000.5838836 0.6799271 0.0111245
2999.9749202 0.6609511 0.0108970
2999.3662039 0.6562797 0.0100014
2998.7577346 0.6570263 0.0072157
2998.1496020 0.6617845 0.0113348
2997.5416262 0.6621537 0.0025356
2996.9338969 0.6717849 0.0071965
2996.3264139 0.6720271 0.0135135
2995.7192670 0.6720554 0.0145700
2995.1122763 0.6695741 0.0113241
2994.5055315 0.6846398 0.0114020
2993.8991222 0.6699002 0.0116940
2993.2928688 0.6728509 0.0124788
2992.6869505 0.6534664 0.0096356
2992.0812774 0.6377666 0.0144211
2991.4757599 0.6377208 0.0129768
2990.8705769 0.6379814 0.0142708
2990.2656388 0.6349737 0.0129801
2989.6609452 0.6333999 0.0139110
2989.0564962 0.6263379 0.0115699
2988.4522023 0.6149889 0.0110797
2987.8482419 0.6112353 0.0142098
2987.2445256 0.6113830 0.0122592
2986.6411424 0.6133398 0.0134680
2986.0379138 0.6087069 0.0126193
2985.4349288 0.6139868 0.0100023
2984.8321872 0.6235130 0.0093438
2984.2296890 0.6142150 0.0092724
2983.6275230 0.6104251 0.0103991
2983.0255110 0.6081381 0.0041952
2982.4238308 0.6085199 0.0040930
2981.8223043 0.6082594 0.0026814
2981.2211094 0.6022053 0.0109810
2980.6200679 0.6031208 0.0126052
2980.0193576 0.6099339 0.0105452
2979.4188894 0.6077095 0.0114421
2978.8185743 0.6093067 0.0087148
2978.2185899 0.6098289 0.0116712
2977.6188470 0.5993056 0.0041168
2977.0193457 0.5977957 0.0035917
2976.4200857 0.5888400 0.0071645
2975.8210670 0.5912467 0.0115930
2975.2222893 0.5869401 0.0081610
2974.6237525 0.5903548 0.0085399
2974.0254565 0.5879177 0.0077736
2973.4274011 0.6028506 0.0070130
2972.8296745 0.5883369 0.0021661
2972.2320999 0.5810263 0.0016112
2971.6347655 0.5810138 0.0027365
2971.0377594 0.5815682 0.0063974
2970.4409049 0.5815438 0.0076722
2969.8443784 0.5867157 0.0117859
2969.2480032 0.5889985 0.0103329
2968.6519556 0.5848226 0.0120324
2968.0560592 0.5852019 0.0102920
2967.4604900 0.5921035 0.0062379
2966.8651598 0.5639272 0.0068350
2966.2700684 0.5567691 0.0082585
2965.6751278 0.5580769 0.0042350
2965.0805136 0.5583722 0.0087766
2964.4861379 0.5475287 0.0073894
2963.8920004 0.5468177 0.0089182
2963.2981010 0.5500324 0.0086391
2962.7044396 0.5483077 0.0037593
2962.1111037 0.5490913 0.0082572
2961.5179177 0.5578886 0.0066318
2960.9249693 0.5518469 0.0093949
2960.3322582 0.5331021 0.0103348
2959.7398720 0.5533009 0.0105207
2959.1476353 0.5541792 0.0089118
2958.5557230 0.5519583 0.0063719
2957.9639600 0.5549041 0.0078023
2957.3725212 0.5617703 0.0083767
2956.7812314 0.5612639 0.0080851
2956.1902654 0.5712515 0.0119741
2955.5995355 0.5715974 0.0116478
2955.0090417 0.5381972 0.0107788
2954.4186966 0.5390618 0.0081936
2953.8286745 0.5415959 0.0083220
2953.2388880 0.5413831 0.0094297
2952.6493370 0.5425439 0.0094073
2952.0600213 0.5410958 0.0090731
2951.4709408 0.5387010 0.0090751
2950.8820954 0.5305637 0.0085073
2950.2934849 0.5327587 0.0058666
2949.7051961 0.5226551 0.0054028
2949.1170550 0.5245594 0.0061262
2948.5291483 0.5237683 0.0074349
2947.9415630 0.5165469 0.0043820
2947.3541248 0.5162017 0.0075337
2946.7670076 0.5204933 0.0085383
2946.1800375 0.5202986 0.0085200
2945.5933879 0.5281614 0.0097122
2945.0068851 0.5324718 0.0077513
2944.4207026 0.5370510 0.0080601
2943.8347534 0.5363508 0.0079699
2943.2489507 0.5314361 0.0086067
2942.6634677 0.5260442 0.0097265
2942.0782176 0.4968400 0.0089971
2941.4932002 0.4962962 0.0056587
2940.9084154 0.4923444 0.0069607
2940.3238631 0.4964282 0.0067562
2939.7395432 0.4956582 0.0074811
2939.1554554 0.5045485 0.0104464
2938.5715997 0.5533430 0.0131865
2937.9880622 0.5545476 0.0124539
2937.4046702 0.5415596 0.0088397
2936.8215098 0.5416018 0.0099488
2936.2386671 0.5351401 0.0085731
2935.6559695 0.5140414 0.0083570
2935.0735893 0.5110458 0.0056464
2934.4913540 0.5132643 0.0054648
2933.9094358 0.5223110 0.0106649
2933.3276622 0.5199388 0.0095448
2932.7462054 0.5216831 0.0081220
2932.1649790 0.5207903 0.0080966
2931.5839829 0.5127886 0.0090323
2931.0031311 0.5070675 0.0062387
2930.4225954 0.5020006 0.0047110
2929.8422895 0.5011427 0.0045883
2929.2622135 0.5016537 0.0055322
2928.6823671 0.5013970 0.0051794
2928.1027502 0.5021857 0.0056416
2927.5234484 0.4958708 0.0079346
2926.9442901 0.5117270 0.0098638
2926.3653609 0.4959837 0.0082718
2925.7866606 0.5120194 0.0115411
2925.2082748 0.5137006 0.0096450
2924.6300321 0.5138327 0.0082222
2924.0520179 0.5312400 0.0086868
2923.4743177 0.5312636 0.0094887
2922.8968457 0.5325505 0.0088007
2922.3195163 0.5075577 0.0040378
2921.7425003 0.4945954 0.0064442
2921.1656269 0.4769693 0.0065177
2920.5890665 0.4764912 0.0058151
2920.0127336 0.4798151 0.0058023
2919.4366281 0.4770785 0.0093025
2918.8607500 0.4732305 0.0069706
2918.2850989 0.4680215 0.0032511
2917.7096749 0.4628597 0.0055587
2917.1344778 0.4559451 0.0088543
2916.5595074 0.4560046 0.0083078
2915.9847636 0.4556929 0.0006240
2915.4102463 0.4557796 0.0005245
2914.8360403 0.4689928 0.0006145
2914.2619755 0.4881778 0.0083089
2913.6881368 0.4878062 0.0110563
2913.1146089 0.4888954 0.0078184
2912.5412219 0.4771426 0.0057781
2911.9681454 0.4727372 0.0069535
2911.3952096 0.4667381 0.0096162
2910.8225839 0.4685717 0.0093288
2910.2500987 0.4628962 0.0064633
2909.6779234 0.4631813 0.0071317
2909.1059730 0.4623159 0.0053813
2908.5342474 0.4629919 0.0075546
2907.9627464 0.4620625 0.0066218
2907.3913855 0.4618164 0.0059942
2906.8203336 0.4616782 0.0055050
2906.2495059 0.4627736 0.0063081
2905.6789024 0.4638860 0.0086078
2905.1086073 0.4928724 0.0080582
2904.5384517 0.4924356 0.0055264
2903.9685198 0.4648171 0.0070333
2903.3988116 0.4573433 0.0048137
2902.8294110 0.4551961 0.0098164
2902.2601496 0.4434400 0.0042707
2901.6911114 0.4426231 0.0063599
2901.1223804 0.4433607 0.0095874
2900.5537882 0.4437823 0.0069571
2899.9855030 0.4502238 0.0075924
2899.4174403 0.4512033 0.0079895
2898.8495162 0.4528501 0.0086036
2898.2818985 0.4798323 0.0083221
2897.7145030 0.4937207 0.0072493
2897.1473297 0.5294209 0.0110617
2896.5802944 0.5293876 0.0093138
2896.0135649 0.5294982 0.0085286
2895.4470572 0.4850520 0.0066856
2894.8807710 0.4585851 0.0066357
2894.3147063 0.4387576 0.0074940
2893.7489467 0.4306447 0.0078945
2893.1833245 0.4412379 0.0089684
2892.6179234 0.4485879 0.0069329
2892.0527432 0.4406141 0.0061207
2891.4878674 0.4321108 0.0057383
2890.9231287 0.4317079 0.0055020
2890.3586106 0.4266712 0.0064858
2889.7943963 0.4215827 0.0067905
2889.2303189 0.4218891 0.0085769
2888.6665450 0.4292211 0.0070032
2888.1029911 0.4275163 0.0062535
2887.5395737 0.4259938 0.0067109
2886.9764594 0.4270898 0.0068339
2886.4135648 0.4269786 0.0051531
2885.8508895 0.4257553 0.0075712
2885.2884336 0.4277509 0.0068788
2884.7261137 0.4451498 0.0027164
2884.1640961 0.4451371 0.0043214
2883.6022975 0.4383282 0.0050136
2883.0408008 0.4246469 0.0048547
2882.4794396 0.4154531 0.0018532
2881.9182970 0.4155705 0.0012426
2881.3573729 0.4158338 0.0010310
2880.7966670 0.4160176 0.0048053
2880.2362623 0.4098846 0.0067758
2879.6759927 0.4105150 0.0067466
2879.1160239 0.4104044 0.0067284
2878.5561899 0.4096861 0.0068183
2877.9966565 0.4097796 0.0084889
2877.4372577 0.4169712 0.0064750
2876.8781591 0.4181932 0.0041661
2876.3192778 0.4182677 0.0010789
2875.7605308 0.4183639 0.0004811
2875.2020836 0.4044175 0.0019317
2874.6438532 0.3922170 0.0058392
2874.0858395 0.3921951 0.0067507
2873.5280424 0.4161578 0.0058121
2872.9704618 0.4129274 0.0062011
2872.4130976 0.4138834 0.0062726
2871.8559495 0.4137584 0.0055526
2871.2990176 0.3948896 0.0053584
2870.7423016 0.3955607 0.0062239
2870.1858839 0.3798389 0.0065561
2869.6295994 0.3873348 0.0034237
2869.0735305 0.3956938 0.0063082
2868.5177594 0.3879106 0.0012991
2867.9621213 0.3880777 0.0010951
2867.4067807 0.4051507 0.0056061
2866.8515729 0.4053957 0.0067980
2866.2966622 0.3885378 0.0036827
2865.7418841 0.4205979 0.0034466
2865.1874029 0.3788814 0.0041059
2864.6331362 0.3796119 0.0073188
2864.0790839 0.3772828 0.0053040
2863.5252458 0.3792994 0.0065731
2862.9715400 0.3772210 0.0012487
2862.4181302 0.3775061 0.0005430
2861.8649343 0.3695808 0.0030863
2861.3119522 0.3699504 0.0045171
2860.7592655 0.3578322 0.0062742
2860.2067106 0.3562294 0.0054415
2859.6543690 0.3573239 0.0062335
2859.1022408 0.3569644 0.0060653
2858.5504074 0.3772143 0.0054077
2857.9987053 0.3767060 0.0044227
2857.4472161 0.3769965 0.0033848
2856.8960213 0.3713591 0.0053010
2856.3449576 0.3661277 0.0035924
2855.7941879 0.3456577 0.0003238
2855.2435491 0.3450601 0.0033903
2854.6932041 0.3454076 0.0004090
2854.1430712 0.3456862 0.0056236
2853.5931503 0.3662652 0.0029963
2853.0433599 0.3659109 0.0038713
2852.4938626 0.3664042 0.0015615
2851.9445770 0.3627466 0.0005175
2851.3955029 0.3443279 0.0031992
2850.8466402 0.3439294 0.0052812
2850.2979887 0.3441144 0.0052107
2849.7495483 0.3426921 0.0060473
2849.2014002 0.3415294 0.0060748
2848.6533817 0.3458323 0.0058669
2848.1055740 0.3457325 0.0042466
2847.5579770 0.3459942 0.0041379
2847.0106715 0.3461836 0.0040402
2846.4634954 0.3413459 0.0038206
2845.9166105 0.3416251 0.0038689
2845.3698548 0.3402597 0.0053531
2844.8233901 0.3378063 0.0060452
2844.2770543 0.3369416 0.0038575
2843.7310092 0.3336529 0.0044731
2843.1851737 0.3338016 0.0055567
2842.6395477 0.3370355 0.0039798
2842.0940503 0.3375913 0.0010039
2841.5488430 0.3382929 0.0037325
2841.0038448 0.3401815 0.0052328
2840.4590557 0.3405368 0.0062974
2839.9144754 0.3390333 0.0065744
2839.3701039 0.3405705 0.0046823
2838.8259411 0.3353881 0.0045016
2838.2820673 0.3298707 0.0044058
2837.7383214 0.3356010 0.0031074
2837.1947838 0.3295388 0.0044570
2836.6515348 0.3300858 0.0050597
2836.1084134 0.3296156 0.0048544
2835.5654999 0.3438032 0.0039473
2835.0228747 0.3435086 0.0028647
2834.4803767 0.3440663 0.0051913
2833.9381666 0.3442838 0.0044415
2833.3961639 0.3439975 0.0061236
2832.8542882 0.3212274 0.0054020
2832.3127000 0.3215593 0.0061677
2831.7713188 0.3214394 0.0051844
2831.2301446 0.3220454 0.0032095
2830.6891771 0.3221464 0.0061025
2830.1484164 0.3225663 0.0047226
2829.6078622 0.3172048 0.0050535
2829.0675145 0.3098741 0.0037231
2828.5273730 0.3092987 0.0052498
2827.9874379 0.3103712 0.0051622
2827.4477088 0.3138150 0.0047762
2826.9081856 0.3229848 0.0042773
2826.3689483 0.3232464 0.0064033
2825.8298367 0.3155088 0.0058311
2825.2909308 0.3073042 0.0051691
2824.7523102 0.2978243 0.0032935
2824.2138151 0.2977665 0.0033302
2823.6756051 0.2977210 0.0036900
2823.1375204 0.2932448 0.0027290
2822.5997205 0.2931996 0.0072371
2822.0621254 0.3119467 0.0053490
2821.5246554 0.3119028 0.0049884
2820.9874697 0.3267543 0.0050596
2820.4504886 0.3761897 0.0049794
2819.9137118 0.3768666 0.0051533
2819.3771393 0.3761974 0.0085126
2818.8407709 0.3701692 0.0069773
2818.3046066 0.2956770 0.0058369
2817.7686462 0.2932141 0.0053946
2817.2328896 0.2830259 0.0054312
2816.6974161 0.2829524 0.0047073
2816.1620667 0.2820128 0.0036367
2815.6269209 0.2685203 0.0041801
2815.0919783 0.2691304 0.0036541
2814.5573183 0.2691738 0.0026258
2814.0227820 0.2747909 0.0057642
2813.4885280 0.2543558 0.0041234
2812.9543976 0.2747553 0.0058926
2812.4205491 0.2495031 0.0049650
2811.8869032 0.2505636 0.0044069
2811.3533807 0.2503450 0.0047085
2810.8201397 0.2566506 0.0053684
2810.2871009 0.2564140 0.0044923
2809.7542642 0.2603949 0.0056987
2809.2216296 0.2598067 0.0051991
2808.6891968 0.2596560 0.0044139
2808.1569659 0.2559143 0.0034254
2807.6249366 0.2532316 0.0034116
2807.0931088 0.2437926 0.0028970
2806.5614825 0.2524718 0.0040760
2806.0300576 0.2389720 0.0034015
2805.4989125 0.2352912 0.0025577
2804.9678898 0.2355022 0.0034105
2804.4370682 0.2356484 0.0036373
2803.9065259 0.2359741 0.0042378
2803.3761058 0.2363184 0.0035124
2802.8459649 0.2359926 0.0040692
2802.3159460 0.2443067 0.0039141
2801.7862059 0.2478357 0.0042673
2801.2566662 0.2544267 0.0039685
2800.7272480 0.2542901 0.0041550
2800.1981084 0.2548056 0.0048895
2799.6691687 0.2528679 0.0043690
2799.1404288 0.2460875 0.0032353
2798.6118885 0.2277595 0.0044450
2798.0835478 0.2279153 0.0034875
2797.5554066 0.2336169 0.0014098
2797.0274647 0.2340816 0.0022114
2796.4997220 0.2356530 0.0023097
2795.9721784 0.2362405 0.0039529
2795.4448338 0.2371519 0.0039177
2794.9177663 0.2370248 0.0041974
2794.3908193 0.2264380 0.0039664
2793.8640710 0.2185969 0.0031271
2793.3375993 0.2112287 0.0039973
2792.8112480 0.2053775 0.0038275
2792.2851730 0.2106339 0.0031176
2791.7592181 0.2057618 0.0020403
2791.2335393 0.2050775 0.0031180
2790.7080584 0.2049481 0.0014627
2790.1826975 0.1978985 0.0027273
2789.6576122 0.1946123 0.0033811
2789.1327245 0.1952973 0.0043430
2788.6080342 0.1873292 0.0053355
2788.0835414 0.1954190 0.0042522
2787.5592457 0.2002726 0.0041133
2787.0351473 0.2081900 0.0031948
2786.5112458 0.2081867 0.0036574
2785.9875413 0.2087285 0.0036886
2785.4640337 0.2084692 0.0042406
2784.9408002 0.2013842 0.0031628
2784.4176858 0.2004407 0.0032672
2783.8947679 0.1957908 0.0040781
2783.3721238 0.1966813 0.0048552
2782.8495985 0.1969683 0.0053946
2782.3273467 0.1814056 0.0040108
2781.8052135 0.1734648 0.0028113
2781.2833537 0.1720987 0.0015351
2780.7616122 0.1721032 0.0018892
2780.2401438 0.1717550 0.0032516
2779.7188709 0.1891197 0.0029056
2779.1977935 0.1895847 0.0039302
2778.6768341 0.1897923 0.0038148
2778.1561472 0.1789043 0.0026289
2777.6356554 0.1786791 0.0043793
2777.1153586 0.1784807 0.0052205
2776.5952567 0.1782180 0.0041754
2776.0753496 0.1795099 0.0040085
2775.5557141 0.1859560 0.0042931
2775.0361962 0.1868400 0.0041541
2774.5168727 0.1865191 0.0038094
2773.9977435 0.1886754 0.0039797
2773.4788855 0.1891395 0.0031394
2772.9601447 0.2269652 0.0040336
2772.4416747 0.2272617 0.0058404
2771.9233217 0.2270695 0.0039894
2771.4052394 0.1612886 0.0029123
2770.8872738 0.1598242 0.0026976
2770.3695787 0.1568295 0.0025123
2769.8520769 0.1568858 0.0021235
2769.3346917 0.1570917 0.0028710
2768.8175765 0.1572320 0.0035919
2768.3006543 0.1653625 0.0036120
2767.7839251 0.1762641 0.0038970
2767.2673888 0.1769117 0.0039936
2766.7510452 0.1663215 0.0039122
2766.2348943 0.1667644 0.0038394
2765.7189359 0.1670555 0.0030374
2765.2031700 0.1621553 0.0033320
2764.6875964 0.1577973 0.0032338
2764.1722914 0.1561067 0.0038180
2763.6571021 0.1554430 0.0035985
2763.1421048 0.1557663 0.0035115
2762.6273758 0.1502124 0.0036236
2762.1127621 0.1474565 0.0033066
2761.5984165 0.1479085 0.0036620
2761.0841861 0.1478981 0.0036466
2760.5702234 0.1383444 0.0043407
2760.0564520 0.1377585 0.0040557
2759.5427956 0.1367391 0.0033693
2759.0294066 0.1340312 0.0038617
2758.5162085 0.1344902 0.0042927
2758.0032013 0.1335597 0.0044552
2757.4903848 0.1372763 0.0040015
2756.9777591 0.1720988 0.0044835
2756.4653239 0.1794539 0.0033660
2755.9530791 0.1826855 0.0031085
2755.4410247 0.1944373 0.0018353
2754.9291606 0.1940631 0.0034133
2754.4174866 0.1945782 0.0042560
2753.9060784 0.1387678 0.0045163
2753.3947843 0.1336600 0.0030407
2752.8836801 0.1334714 0.0030991
2752.3728413 0.1390210 0.0039409
2751.8621163 0.1398011 0.0034308
2751.3516565 0.1403615 0.0038986
2750.8413104 0.1494412 0.0039980
2750.3312293 0.1523330 0.0041088
2749.8213372 0.1517811 0.0041504
2749.3115586 0.1536280 0.0048618
2748.8020446 0.1537441 0.0034652
2748.2927193 0.1539635 0.0045934
2747.7835828 0.1444345 0.0032047
2747.2746349 0.1423263 0.0035553
2746.7658755 0.1360932 0.0033005
2746.2573044 0.1263087 0.0024313
2745.7489217 0.1259191 0.0022955
2745.2407271 0.1226777 0.0023062
2744.7327207 0.1210196 0.0020983
2744.2249775 0.1138088 0.0009505
2743.7173468 0.1139232 0.0025636
2743.2099040 0.1141683 0.0030989
2742.7027240 0.1172192 0.0019644
2742.1956563 0.1180757 0.0024149
2741.6887761 0.1179596 0.0029761
2741.1821584 0.1179441 0.0036313
2740.6757279 0.1189057 0.0018709
2740.1694093 0.1246193 0.0020746
2739.6633529 0.1175113 0.0017310
2739.1574834 0.1209190 0.0033622
2738.6517256 0.1244197 0.0041215
2738.1462295 0.1205099 0.0034823
2737.6409201 0.1209591 0.0030456
2737.1357971 0.1220633 0.0022376
2736.6308604 0.1237004 0.0023993
2736.1261100 0.1225281 0.0022670
2735.6215458 0.1226991 0.0029896
2735.1171676 0.1222472 0.0031982
2734.6130502 0.1135569 0.0021920
2734.1090438 0.1138227 0.0025682
2733.6052232 0.1091067 0.0028835
2733.1016629 0.1067734 0.0027421
2732.5982134 0.1088912 0.0037713
2732.0949494 0.1238216 0.0034055
2731.5919453 0.1241263 0.0022575
2731.0890518 0.1325040 0.0022510
2730.5864180 0.1325538 0.0025344
2730.0839692 0.1325451 0.0033101
2729.5816307 0.1486395 0.0027044
2729.0795516 0.1485459 0.0030159
2728.5776571 0.1311799 0.0028200
2728.0759472 0.1318612 0.0020302
2727.5744218 0.1118574 0.0024801
2727.0730807 0.1083482 0.0034928
2726.5719239 0.1074329 0.0032394
2726.0709513 0.0953807 0.0042694
2725.5701627 0.0951458 0.0040170
2725.0695581 0.0766686 0.0023106
2724.5691373 0.0766279 0.0027650
2724.0689745 0.0956905 0.0028166
2723.5689211 0.1038635 0.0039067
2723.0690513 0.1081318 0.0025828
2722.5694391 0.1080498 0.0027759
2722.0699360 0.1084516 0.0033429
2721.5706903 0.1035064 0.0025954
2721.0715536 0.0980856 0.0032010
2720.5726740 0.0895464 0.0016237
2720.0739033 0.0896364 0.0018329
2719.5753894 0.0898367 0.0002568
2719.0770582 0.0899205 0.0029396
2718.5789096 0.0940258 0.0034317
2718.0809435 0.0943602 0.0033449
2717.5831598 0.0942313 0.0041040
2717.0854846 0.0905078 0.0033193
2716.5880654 0.0867025 0.0036696
2716.0909020 0.0869676 0.0038946
2715.5938469 0.0872336 0.0029729
2715.0969736 0.0908084 0.0038268
2714.6002822 0.0863301 0.0029917
2714.1037724 0.0917850 0.0029919
2713.6075179 0.0869293 0.0027298
2713.1113712 0.0873149 0.0021569
2712.6154058 0.0671923 0.0036385
2712.1196954 0.0667146 0.0035740
2711.6240925 0.0668671 0.0036704
2711.1287443 0.0817086 0.0032092
2710.6335770 0.0885067 0.0028749
2710.1385171 0.0886858 0.0031728
2709.6437114 0.0817516 0.0029985
2709.1490863 0.0787248 0.0026461
2708.6546418 0.0792672 0.0036700
2708.1603778 0.0791491 0.0042763
2707.6662208 0.0793024 0.0029862
2707.1723174 0.0803382 0.0032526
2706.6786674 0.0799437 0.0029662
2706.1851241 0.0756503 0.0022187
2705.6917608 0.0762022 0.0023763
2705.1985774 0.0742638 0.0029296
2704.7055737 0.0763084 0.0022190
2704.2127497 0.1153057 0.0030930
2703.7201784 0.1141333 0.0036924
2703.2277134 0.0837054 0.0034061
2702.7355008 0.0840199 0.0032917
2702.2433944 0.0845867 0.0031697
2701.7515401 0.0756845 0.0026553
2701.2597919 0.0790736 0.0009971
2700.7682957 0.0754452 0.0031818
2700.2769782 0.0792050 0.0012239
2699.7857666 0.0791853 0.0029660
2699.2948065 0.0793050 0.0028927
2698.8040250 0.0846136 0.0032046
2698.3134219 0.0888048 0.0031421
2697.8229971 0.0896868 0.0025815
2697.3327506 0.0894760 0.0024090
2696.8426822 0.0862361 0.0021442
2696.3527919 0.0868203 0.0020879
2695.8630795 0.0812551 0.0022951
2695.3735449 0.0712786 0.0028860
2694.8841882 0.0640411 0.0034241
2694.3950816 0.0637989 0.0031783
2693.9060800 0.0561587 0.0031116
2693.4172559 0.0564550 0.0022148
2692.9286817 0.0560510 0.0026785
2692.4402121 0.0601100 0.0019948
2691.9519923 0.0599423 0.0019706
2691.4639494 0.0601075 0.0012977
2690.9760111 0.0590491 0.0015464
2690.4883220 0.0591080 0.0018254
2690.0008097 0.0593729 0.0032751
2689.5134017 0.0591197 0.0030500
2689.0262426 0.0596602 0.0030947
2688.5392599 0.0643115 0.0028259
2688.0524536 0.0640484 0.0032551
2687.5658235 0.0584310 0.0027704
2687.0793696 0.0582249 0.0031808
2686.5930918 0.0588107 0.0020285
2686.1069900 0.0587671 0.0018118
2685.6211361 0.0571639 0.0011655
2685.1353859 0.0574839 0.0008537
2684.6498113 0.0574364 0.0004421
2684.1644844 0.0528833 0.0011402
2683.6792609 0.0532340 0.0018462
2683.1942128 0.0521390 0.0021533
2682.7094120 0.0585670 0.0023216
2682.2247864 0.0517869 0.0020518
2681.7402639 0.0519430 0.0016275
2681.2559883 0.0496839 0.0029910
2680.7718875 0.0490747 0.0031392
2680.2878897 0.0462415 0.0018671
2679.8041385 0.0465464 0.0028066
2679.3205618 0.0461759 0.0030019
2678.8371597 0.0514589 0.0026620
2678.3539319 0.0516458 0.0032886
2677.8708784 0.0523586 0.0026105
2677.3879992 0.0547385 0.0021017
2676.9052940 0.0449777 0.0020251
2676.4227629 0.0405870 0.0015036
2675.9404057 0.0373880 0.0013671
2675.4582940 0.0365153 0.0002983
2674.9762843 0.0324998 0.0003026
2674.4944483 0.0158377 0.0022564
2674.0128574 0.0159115 0.0025502
2673.5313684 0.0088320 0.0021827
2673.0501242 -0.0116016 0.0027041
2672.5689818 -0.0115580 0.0023919
2672.0880840 -0.0038527 0.0020930
2671.6073592 -0.0036729 0.0021885
2671.1267360 0.0039100 0.0030987
2670.6463570 0.0075908 0.0023342
2670.1661508 0.0108618 0.0020855
2669.6861173 0.0192148 0.0023870
2669.2062563 0.0213205 0.0027895
2668.7265677 0.0223868 0.0030720
2668.2470516 0.0250196 0.0030312
2667.7677078 0.0307784 0.0029872
