# wavelength_(/cm) continuum_(mJy)
4.4296427 0.060072199
4.4303093 0.060078037
4.4309750 0.060083859
4.4316416 0.060089683
4.4323082 0.060095499
4.4329739 0.060101301
4.4336405 0.060107105
4.4343071 0.060112901
4.4349728 0.060118682
4.4356394 0.060124465
4.4363050 0.060130233
4.4369717 0.060136001
4.4376378 0.060141760
4.4383039 0.060147511
4.4389706 0.060153260
4.4396362 0.060158993
4.4403028 0.060164729
4.4409685 0.060170449
4.4416351 0.060176169
4.4423008 0.060181876
4.4429674 0.060187584
4.4436331 0.060193277
4.4442997 0.060198971
4.4449654 0.060204650
4.4456320 0.060210331
4.4462976 0.060215997
4.4469643 0.060221664
4.4476299 0.060227316
4.4482965 0.060232969
4.4489622 0.060238608
4.4496284 0.060244243
4.4502945 0.060249874
4.4509602 0.060255492
4.4516268 0.060261111
4.4522924 0.060266715
4.4529591 0.060272323
4.4536247 0.060277913
4.4542904 0.060283499
4.4549570 0.060289084
4.4556227 0.060294654
4.4562883 0.060300219
4.4569550 0.060305785
4.4576206 0.060311335
4.4582863 0.060316879
4.4589529 0.060322425
4.4596186 0.060327955
4.4602842 0.060333480
4.4609509 0.060339004
4.4616165 0.060344514
4.4622822 0.060350018
4.4629478 0.060355514
4.4636145 0.060361013
4.4642472 0.060366226
4.4649134 0.060371706
4.4655790 0.060377176
4.4662452 0.060382645
4.4669108 0.060388101
4.4675770 0.060393555
4.4682426 0.060398998
4.4689083 0.060404435
4.4695745 0.060409870
4.4702401 0.060415293
4.4709058 0.060420710
4.4715719 0.060426123
4.4722376 0.060431526
4.4729033 0.060436923
4.4735694 0.060442316
4.4742351 0.060447700
4.4749007 0.060453076
4.4755664 0.060458446
4.4762325 0.060463814
4.4768982 0.060469169
4.4775639 0.060474519
4.4782295 0.060479862
4.4788952 0.060485198
4.4795609 0.060490528
4.4802270 0.060495856
4.4808927 0.060501171
4.4815583 0.060506482
4.4822240 0.060511784
4.4828897 0.060517080
4.4835553 0.060522370
4.4842210 0.060527653
4.4848866 0.060532929
4.4855523 0.060538199
4.4862180 0.060543462
4.4868836 0.060548718
4.4875493 0.060553968
4.4882150 0.060559211
4.4888802 0.060564444
4.4895458 0.060569673
4.4902115 0.060574897
4.4908772 0.060580113
4.4915428 0.060585323
4.4922085 0.060590526
4.4928741 0.060595723
4.4935393 0.060600909
4.4942050 0.060606092
4.4948707 0.060611269
4.4955363 0.060616439
4.4962015 0.060621598
4.4968672 0.060626755
4.4975328 0.060631905
4.4981980 0.060637046
4.4988637 0.060642183
4.4995294 0.060647313
4.5001945 0.060652433
4.5008602 0.060657550
4.5015254 0.060662656
4.5021911 0.060667760
4.5028567 0.060672858
4.5035219 0.060677945
4.5041876 0.060683028
4.5048528 0.060688102
4.5055184 0.060693174
4.5061836 0.060698234
4.5068488 0.060703288
4.5075145 0.060708338
4.5081797 0.060713380
4.5088453 0.060718417
4.5095105 0.060723446
4.5101762 0.060728470
4.5108085 0.060733237
4.5114737 0.060738245
4.5121393 0.060743251
4.5128045 0.060748246
4.5134697 0.060753234
4.5141354 0.060758219
4.5148005 0.060763195
4.5154657 0.060768164
4.5161314 0.060773130
4.5167961 0.060778083
4.5174618 0.060783036
4.5181270 0.060787977
4.5187922 0.060792914
4.5194573 0.060797843
4.5201225 0.060802766
4.5207882 0.060807686
4.5214529 0.060812593
4.5221186 0.060817499
4.5227833 0.060822394
4.5234489 0.060827287
4.5241137 0.060832167
4.5247793 0.060837048
4.5254440 0.060841915
4.5261097 0.060846783
4.5267744 0.060851637
4.5274401 0.060856491
4.5281048 0.060861333
4.5287700 0.060866170
4.5294352 0.060871002
4.5301003 0.060875827
4.5307655 0.060880646
4.5314307 0.060885458
4.5320959 0.060890263
4.5327606 0.060895059
4.5334258 0.060899851
4.5340910 0.060904638
4.5347557 0.060909414
4.5354214 0.060914190
4.5360861 0.060918953
4.5367513 0.060923713
4.5374165 0.060928467
4.5380812 0.060933210
4.5387464 0.060937950
4.5394115 0.060942685
4.5400763 0.060947409
4.5407410 0.060952126
4.5414062 0.060956841
4.5420713 0.060961549
4.5427361 0.060966246
4.5434012 0.060970942
4.5440660 0.060975628
4.5447311 0.060980310
4.5453959 0.060984983
4.5460610 0.060989651
4.5467257 0.060994311
4.5473909 0.060998967
4.5480556 0.061003613
4.5487204 0.061008253
4.5493855 0.061012890
4.5500503 0.061017517
4.5506825 0.061021913
4.5513473 0.061026528
4.5520120 0.061031136
4.5526772 0.061035741
4.5533419 0.061040336
4.5540071 0.061044928
4.5546718 0.061049511
4.5553370 0.061054090
4.5560017 0.061058658
4.5566664 0.061063223
4.5573311 0.061067778
4.5579958 0.061072329
4.5586605 0.061076873
4.5593257 0.061081413
4.5599904 0.061085945
4.5606551 0.061090469
4.5613198 0.061094986
4.5619845 0.061099498
4.5626493 0.061104003
4.5633140 0.061108502
4.5639787 0.061112995
4.5646434 0.061117481
4.5653081 0.061121961
4.5659728 0.061126434
4.5666375 0.061130900
4.5673022 0.061135361
4.5679669 0.061139814
4.5686312 0.061144259
4.5692959 0.061148700
4.5699606 0.061153136
4.5706253 0.061157563
4.5712900 0.061161986
4.5719547 0.061166402
4.5726190 0.061170808
4.5732837 0.061175211
4.5739484 0.061179606
4.5746131 0.061183997
4.5752773 0.061188378
4.5759420 0.061192755
4.5766068 0.061197125
4.5772710 0.061201487
4.5779357 0.061205846
4.5786004 0.061210197
4.5792646 0.061214540
4.5799294 0.061218879
4.5805936 0.061223209
4.5812583 0.061227536
4.5819230 0.061231856
4.5825872 0.061236166
4.5832520 0.061240473
4.5839162 0.061244772
4.5845809 0.061249066
4.5852451 0.061253352
4.5859094 0.061257631
4.5865741 0.061261907
4.5872383 0.061266172
4.5879030 0.061270435
4.5885673 0.061274690
4.5892315 0.061278937
4.5898962 0.061283180
4.5905604 0.061287416
4.5912247 0.061291643
4.5918565 0.061295660
4.5925207 0.061299876
4.5931849 0.061304085
4.5938492 0.061308289
4.5945139 0.061312489
4.5951781 0.061316679
4.5958424 0.061320864
4.5965066 0.061325042
4.5971708 0.061329214
4.5978351 0.061333380
4.5984993 0.061337538
4.5991640 0.061341694
4.5998282 0.061345841
4.6004925 0.061349981
4.6011567 0.061354116
4.6018209 0.061358243
4.6024852 0.061362364
4.6031494 0.061366479
4.6038136 0.061370589
4.6044779 0.061374690
4.6051416 0.061378785
4.6058064 0.061382878
4.6064701 0.061386958
4.6071343 0.061391035
4.6077981 0.061395104
4.6084623 0.061399168
4.6091266 0.061403227
4.6097908 0.061407280
4.6104546 0.061411322
4.6111188 0.061415363
4.6117830 0.061419397
4.6124473 0.061423424
4.6131110 0.061427441
4.6137753 0.061431457
4.6144395 0.061435466
4.6151037 0.061439467
4.6157675 0.061443460
4.6164317 0.061447450
4.6170955 0.061451432
4.6177597 0.061455409
4.6184235 0.061459376
4.6190877 0.061463342
4.6197519 0.061467301
4.6204157 0.061471249
4.6210799 0.061475197
4.6217437 0.061479134
4.6224079 0.061483067
4.6230717 0.061486991
4.6237359 0.061490913
4.6243997 0.061494826
4.6250639 0.061498734
4.6257277 0.061502634
4.6263914 0.061506527
4.6270223 0.061510222
4.6276865 0.061514106
4.6283503 0.061517982
4.6290140 0.061521850
4.6296782 0.061525716
4.6303420 0.061529573
4.6310058 0.061533424
4.6316695 0.061537268
4.6323338 0.061541108
4.6329975 0.061544939
4.6336613 0.061548765
4.6343250 0.061552585
4.6349888 0.061556398
4.6356525 0.061560205
4.6363168 0.061564010
4.6369805 0.061567804
4.6376443 0.061571593
4.6383080 0.061575374
4.6389718 0.061579152
4.6396356 0.061582922
4.6402993 0.061586685
4.6409631 0.061590443
4.6416268 0.061594195
4.6422906 0.061597939
4.6429543 0.061601679
4.6436181 0.061605412
4.6442819 0.061609138
4.6449451 0.061612857
4.6456089 0.061616571
4.6462727 0.061620280
4.6469364 0.061623982
4.6476002 0.061627678
4.6482639 0.061631368
4.6489272 0.061635048
4.6495910 0.061638727
4.6502547 0.061642399
4.6509180 0.061646061
4.6515813 0.061649717
4.6522450 0.061653370
4.6529088 0.061657017
4.6535721 0.061660656
4.6542358 0.061664290
4.6548991 0.061667916
4.6555629 0.061671539
4.6562266 0.061675155
4.6568899 0.061678764
4.6575537 0.061682366
4.6582170 0.061685962
4.6588807 0.061689554
4.6595440 0.061693138
4.6602077 0.061696717
4.6608710 0.061700288
4.6615348 0.061703855
4.6621981 0.061707414
4.6628613 0.061710967
4.6635251 0.061714516
4.6641884 0.061718056
4.6648188 0.061721416
4.6654825 0.061724947
4.6661458 0.061728469
4.6668091 0.061731986
4.6674728 0.061735499
4.6681356 0.061739000
4.6687994 0.061742501
4.6694627 0.061745993
4.6701260 0.061749479
4.6707897 0.061752961
4.6714525 0.061756432
4.6721163 0.061759902
4.6727796 0.061763365
4.6734428 0.061766820
4.6741061 0.061770270
4.6747694 0.061773713
4.6754332 0.061777153
4.6760960 0.061780583
4.6767597 0.061784010
4.6774225 0.061787427
4.6780863 0.061790843
4.6787491 0.061794247
4.6794128 0.061797650
4.6800756 0.061801043
4.6807389 0.061804432
4.6814022 0.061807815
4.6820655 0.061811192
4.6827288 0.061814563
4.6833916 0.061817925
4.6840553 0.061821286
4.6847181 0.061824636
4.6853814 0.061827984
4.6860447 0.061831324
4.6867075 0.061834657
4.6873713 0.061837988
4.6880341 0.061841308
4.6886969 0.061844623
4.6893606 0.061847936
4.6900234 0.061851237
4.6906862 0.061854533
4.6913500 0.061857829
4.6920128 0.061861113
4.6926756 0.061864390
4.6933389 0.061867664
4.6940022 0.061870933
4.6946645 0.061874192
4.6952944 0.061877283
4.6959577 0.061880535
4.6966205 0.061883778
4.6972837 0.061887016
4.6979465 0.061890246
4.6986098 0.061893474
4.6992726 0.061896691
4.6999354 0.061899904
4.7005987 0.061903112
4.7012615 0.061906314
4.7019243 0.061909508
4.7025876 0.061912698
4.7032504 0.061915881
4.7039132 0.061919058
4.7045765 0.061922231
4.7052393 0.061925396
4.7059021 0.061928554
4.7065649 0.061931707
4.7072277 0.061934853
4.7078910 0.061937996
4.7085538 0.061941132
4.7092166 0.061944260
4.7098794 0.061947383
4.7105422 0.061950500
4.7112050 0.061953610
4.7118678 0.061956716
4.7125306 0.061959815
4.7131934 0.061962908
4.7138562 0.061965996
4.7145190 0.061969076
4.7151818 0.061972152
4.7158446 0.061975222
4.7165074 0.061978285
4.7171702 0.061981342
4.7178330 0.061984394
4.7184958 0.061987440
4.7191586 0.061990480
4.7198210 0.061993511
4.7204838 0.061996540
4.7211466 0.061999561
4.7218094 0.062002577
4.7224722 0.062005587
4.7231345 0.062008589
4.7237973 0.062011587
4.7244601 0.062014580
4.7251229 0.062017566
4.7257853 0.062020545
4.7264481 0.062023519
4.7271104 0.062026486
4.7277732 0.062029449
4.7284360 0.062032406
4.7290983 0.062035355
4.7297611 0.062038299
4.7303905 0.062041091
4.7310534 0.062044025
4.7317152 0.062046948
4.7323780 0.062049870
4.7330408 0.062052787
4.7337036 0.062055697
4.7343655 0.062058597
4.7350283 0.062061494
4.7356911 0.062064387
4.7363529 0.062067270
4.7370157 0.062070150
4.7376781 0.062073023
4.7383404 0.062075890
4.7390032 0.062078753
4.7396650 0.062081606
4.7403278 0.062084457
4.7409906 0.062087302
4.7416525 0.062090137
4.7423153 0.062092972
4.7429771 0.062095795
4.7436399 0.062098618
4.7443023 0.062101432
4.7449646 0.062104239
4.7456274 0.062107044
4.7462893 0.062109839
4.7469521 0.062112631
4.7476139 0.062115414
4.7482767 0.062118195
4.7489386 0.062120967
4.7496014 0.062123735
4.7502632 0.062126495
4.7509260 0.062129253
4.7515879 0.062132001
4.7522507 0.062134747
4.7529125 0.062137483
4.7535753 0.062140217
4.7542372 0.062142943
4.7548990 0.062145661
4.7555618 0.062148377
4.7562237 0.062151084
4.7568865 0.062153790
4.7575483 0.062156486
4.7581773 0.062159042
4.7588396 0.062161727
4.7595019 0.062164409
4.7601638 0.062167080
4.7608261 0.062169751
4.7614884 0.062172413
4.7621503 0.062175068
4.7628126 0.062177719
4.7634749 0.062180365
4.7641368 0.062183002
4.7647991 0.062185637
4.7654610 0.062188262
4.7661233 0.062190885
4.7667851 0.062193500
4.7674475 0.062196111
4.7681093 0.062198714
4.7687716 0.062201313
4.7694335 0.062203904
4.7700958 0.062206493
4.7707577 0.062209073
4.7714200 0.062211648
4.7720819 0.062214217
4.7727437 0.062216780
4.7734060 0.062219339
4.7740679 0.062221890
4.7747297 0.062224436
4.7753916 0.062226975
4.7760539 0.062229510
4.7767158 0.062232039
4.7773776 0.062234562
4.7780395 0.062237078
4.7787013 0.062239589
4.7793636 0.062242096
4.7800255 0.062244596
4.7806873 0.062247089
4.7813487 0.062249575
4.7820106 0.062252058
4.7826724 0.062254534
4.7833343 0.062257005
4.7839961 0.062259469
4.7846580 0.062261929
4.7853198 0.062264382
4.7859817 0.062266831
4.7866435 0.062269273
4.7873054 0.062271710
4.7879672 0.062274140
4.7886291 0.062276566
4.7892909 0.062278984
4.7899528 0.062281398
4.7906141 0.062283804
4.7912426 0.062286086
4.7919044 0.062288481
4.7925663 0.062290873
4.7932281 0.062293257
4.7938900 0.062295637
4.7945518 0.062298012
4.7952132 0.062300377
4.7958746 0.062302739
4.7965364 0.062305095
4.7971983 0.062307446
4.7978601 0.062309792
4.7985215 0.062312131
4.7991829 0.062314462
4.7998447 0.062316791
4.8005066 0.062319114
4.8011684 0.062321431
4.8018298 0.062323739
4.8024912 0.062326044
4.8031530 0.062328344
4.8038149 0.062330638
4.8044758 0.062332922
4.8051376 0.062335205
4.8057995 0.062337482
4.8064609 0.062339752
4.8071222 0.062342017
4.8077841 0.062344277
4.8084455 0.062346530
4.8091068 0.062348778
4.8097687 0.062351021
4.8104296 0.062353256
4.8110914 0.062355487
4.8117528 0.062357711
4.8124142 0.062359931
4.8130760 0.062362146
4.8137369 0.062364352
4.8143988 0.062366556
4.8150601 0.062368752
4.8157215 0.062370943
4.8163829 0.062373129
4.8170109 0.062375197
4.8176723 0.062377372
4.8183341 0.062379542
4.8189955 0.062381705
4.8196564 0.062383861
4.8203177 0.062386013
4.8209791 0.062388159
4.8216405 0.062390299
4.8223019 0.062392434
4.8229632 0.062394564
4.8236246 0.062396686
4.8242860 0.062398805
4.8249469 0.062400915
4.8256078 0.062403021
4.8262691 0.062405122
4.8269305 0.062407218
4.8275919 0.062409308
4.8282533 0.062411392
4.8289142 0.062413470
4.8295755 0.062415543
4.8302369 0.062417610
4.8308978 0.062419671
4.8315592 0.062421727
4.8322206 0.062423778
4.8328815 0.062425821
4.8335428 0.062427861
4.8342037 0.062429894
4.8348651 0.062431923
4.8355260 0.062433944
4.8361874 0.062435962
4.8368483 0.062437972
4.8375096 0.062439977
4.8381705 0.062441976
4.8388319 0.062443972
4.8394928 0.062445959
4.8401537 0.062447942
4.8408151 0.062449920
4.8414760 0.062451892
4.8421369 0.062453858
4.8427982 0.062455819
4.8434596 0.062457775
4.8441205 0.062459723
4.8447819 0.062461669
4.8454428 0.062463606
4.8461037 0.062465539
4.8467646 0.062467466
4.8474255 0.062469388
4.8480530 0.062471207
4.8487144 0.062473119
4.8493752 0.062475024
4.8500361 0.062476924
4.8506970 0.062478818
4.8513579 0.062480705
4.8520188 0.062482588
4.8526797 0.062484467
4.8533406 0.062486338
4.8540015 0.062488204
4.8546624 0.062490065
4.8553233 0.062491920
4.8559842 0.062493770
4.8566451 0.062495614
4.8573055 0.062497451
4.8579664 0.062499286
4.8586273 0.062501113
4.8592882 0.062502934
4.8599491 0.062504751
4.8606100 0.062506563
4.8612704 0.062508367
4.8619313 0.062510167
4.8625922 0.062511962
4.8632526 0.062513750
4.8639135 0.062515533
4.8645744 0.062517312
4.8652349 0.062519083
4.8658957 0.062520850
4.8665566 0.062522612
4.8672171 0.062524368
4.8678780 0.062526118
4.8685384 0.062527862
4.8691993 0.062529602
4.8698597 0.062531335
4.8705206 0.062533063
4.8711476 0.062534699
4.8718085 0.062536416
4.8724689 0.062538128
4.8731294 0.062539835
4.8737903 0.062541537
4.8744507 0.062543231
4.8751116 0.062544922
4.8757720 0.062546607
4.8764324 0.062548285
4.8770928 0.062549958
4.8777537 0.062551627
4.8784142 0.062553290
4.8790746 0.062554947
4.8797350 0.062556598
4.8803954 0.062558244
4.8810563 0.062559885
4.8817167 0.062561521
4.8823771 0.062563150
4.8830376 0.062564774
4.8836980 0.062566394
4.8843584 0.062568007
4.8850188 0.062569614
4.8856792 0.062571217
4.8863397 0.062572814
4.8870001 0.062574406
4.8876605 0.062575993
4.8883209 0.062577573
4.8889813 0.062579149
4.8896418 0.062580719
4.8903022 0.062582283
4.8909626 0.062583842
4.8916225 0.062585395
4.8922830 0.062586943
4.8929434 0.062588486
4.8936038 0.062590023
4.8942637 0.062591555
4.8949242 0.062593080
4.8955846 0.062594602
4.8962450 0.062596118
4.8969049 0.062597628
4.8975654 0.062599132
4.8982258 0.062600632
4.8988857 0.062602125
4.8995461 0.062603615
4.9002061 0.062605096
4.9008331 0.062606501
4.9014931 0.062607972
4.9021535 0.062609441
4.9028134 0.062610901
4.9034739 0.062612358
4.9041338 0.062613808
4.9047942 0.062615255
4.9054542 0.062616694
4.9061146 0.062618129
4.9067745 0.062619558
4.9074345 0.062620982
4.9080944 0.062622401
4.9087548 0.062623814
4.9094148 0.062625222
4.9100752 0.062626625
4.9107351 0.062628023
4.9113951 0.062629414
4.9120550 0.062630800
4.9127150 0.062632180
4.9133749 0.062633556
4.9140348 0.062634926
4.9146953 0.062636291
4.9153552 0.062637651
4.9160151 0.062639004
4.9166751 0.062640354
4.9173350 0.062641697
4.9179950 0.062643034
4.9186549 0.062644367
4.9193149 0.062645694
4.9199748 0.062647017
4.9206347 0.062648334
4.9212947 0.062649644
4.9219546 0.062650952
4.9225807 0.062652186
4.9232407 0.062653480
4.9239006 0.062654772
4.9245605 0.062656056
4.9252205 0.062657336
4.9258804 0.062658610
4.9265399 0.062659879
4.9271998 0.062661142
4.9278598 0.062662400
4.9285192 0.062663653
4.9291792 0.062664900
4.9298391 0.062666143
4.9304986 0.062667380
4.9311585 0.062668612
4.9318185 0.062669839
4.9324780 0.062671059
4.9331379 0.062672275
4.9337974 0.062673485
4.9344573 0.062674691
4.9351168 0.062675891
4.9357767 0.062677085
4.9364362 0.062678274
4.9370961 0.062679458
4.9377556 0.062680636
4.9384151 0.062681809
4.9390750 0.062682978
4.9397345 0.062684141
4.9403939 0.062685298
4.9410539 0.062686449
4.9417133 0.062687597
4.9423728 0.062688738
4.9430323 0.062689874
4.9436922 0.062691005
4.9443517 0.062692131
4.9450111 0.062693252
4.9456706 0.062694367
4.9463301 0.062695477
4.9469895 0.062696581
4.9476495 0.062697681
4.9483089 0.062698775
4.9489689 0.062699865
4.9496284 0.062700948
4.9502878 0.062702027
4.9509134 0.062703045
4.9515734 0.062704114
4.9522324 0.062705176
4.9528923 0.062706234
4.9535513 0.062707286
4.9542108 0.062708333
4.9548702 0.062709376
4.9555297 0.062710411
4.9561892 0.062711444
4.9568481 0.062712469
4.9575081 0.062713491
4.9581671 0.062714506
4.9588261 0.062715516
4.9594860 0.062716521
4.9601450 0.062717521
4.9608045 0.062718516
4.9614639 0.062719506
4.9621229 0.062720490
4.9627819 0.062721469
4.9634418 0.062722443
4.9641008 0.062723412
4.9647598 0.062724374
4.9654193 0.062725333
4.9660788 0.062726287
4.9667377 0.062727235
4.9673967 0.062728176
4.9680562 0.062729115
4.9687157 0.062730047
4.9693747 0.062730973
4.9700336 0.062731895
4.9706926 0.062732812
4.9713187 0.062733678
4.9719777 0.062734583
4.9726367 0.062735485
4.9732957 0.062736380
4.9739552 0.062737272
4.9746141 0.062738158
4.9752731 0.062739038
4.9759321 0.062739913
4.9765911 0.062740783
4.9772506 0.062741649
4.9779096 0.062742509
4.9785686 0.062743363
4.9792275 0.062744213
4.9798865 0.062745058
4.9805455 0.062745896
4.9812045 0.062746731
4.9818635 0.062747559
4.9825225 0.062748384
4.9831815 0.062749201
4.9838405 0.062750015
4.9844995 0.062750824
4.9851584 0.062751626
4.9858174 0.062752424
4.9864764 0.062753216
4.9871349 0.062754004
4.9877939 0.062754786
4.9884529 0.062755564
4.9891119 0.062756337
4.9897709 0.062757104
4.9904294 0.062757865
4.9910884 0.062758622
4.9917474 0.062759374
4.9924059 0.062760119
4.9930649 0.062760861
4.9937239 0.062761598
4.9943824 0.062762328
4.9950414 0.062763055
4.9956999 0.062763775
4.9963589 0.062764491
4.9970174 0.062765202
4.9976764 0.062765908
4.9983349 0.062766608
4.9989605 0.062767268
4.9996185 0.062767958
5.0002775 0.062768644
5.0009365 0.062769324
5.0015950 0.062770000
5.0022535 0.062770670
5.0029125 0.062771334
5.0035710 0.062771994
5.0042295 0.062772648
5.0048885 0.062773298
5.0055466 0.062773943
5.0062056 0.062774583
5.0068645 0.062775217
5.0075226 0.062775845
5.0081816 0.062776470
5.0088396 0.062777088
5.0094986 0.062777704
5.0101566 0.062778313
5.0108156 0.062778917
5.0114737 0.062779514
5.0121326 0.062780108
5.0127907 0.062780697
5.0134497 0.062781281
5.0141077 0.062781860
5.0147667 0.062782433
5.0154247 0.062783001
5.0160837 0.062783566
5.0167418 0.062784123
5.0173669 0.062784649
5.0180254 0.062785197
5.0186839 0.062785740
5.0193419 0.062786279
5.0200005 0.062786811
5.0206590 0.062787340
5.0213175 0.062787863
5.0219755 0.062788381
5.0226340 0.062788894
5.0232925 0.062789403
5.0239506 0.062789906
5.0246091 0.062790403
5.0252671 0.062790896
5.0259256 0.062791384
5.0265841 0.062791867
5.0272422 0.062792344
5.0279007 0.062792819
5.0285587 0.062793286
5.0292168 0.062793749
5.0298753 0.062794206
5.0305333 0.062794659
5.0311918 0.062795107
5.0318499 0.062795550
5.0325079 0.062795987
5.0331664 0.062796420
5.0338244 0.062796847
5.0344825 0.062797270
5.0351410 0.062797689
5.0357990 0.062798100
5.0364571 0.062798509
5.0371151 0.062798912
5.0377736 0.062799309
5.0384316 0.062799702
5.0390897 0.062800089
5.0397477 0.062800472
5.0404058 0.062800850
5.0410638 0.062801223
5.0417218 0.062801590
5.0423799 0.062801953
5.0430379 0.062802310
5.0436959 0.062802663
5.0443201 0.062802993
5.0449781 0.062803337
5.0456362 0.062803675
5.0462942 0.062804009
5.0469522 0.062804336
5.0476103 0.062804660
5.0482683 0.062804978
5.0489264 0.062805292
5.0495844 0.062805600
5.0502424 0.062805903
5.0509000 0.062806202
5.0515575 0.062806495
5.0522156 0.062806783
5.0528736 0.062807068
5.0535316 0.062807346
5.0541897 0.062807619
5.0548468 0.062807888
5.0555048 0.062808152
5.0561628 0.062808410
5.0568209 0.062808665
5.0574789 0.062808913
5.0581369 0.062809158
5.0587945 0.062809398
5.0594521 0.062809630
5.0601101 0.062809860
5.0607681 0.062810085
5.0614252 0.062810303
5.0620494 0.062810508
5.0627074 0.062810718
5.0633650 0.062810922
5.0640225 0.062811122
5.0646806 0.062811318
5.0653381 0.062811508
5.0659957 0.062811692
5.0666533 0.062811873
5.0673113 0.062812048
5.0679688 0.062812219
5.0686264 0.062812385
5.0692840 0.062812545
5.0699415 0.062812701
5.0705991 0.062812852
5.0712566 0.062812998
5.0719142 0.062813139
5.0725718 0.062813275
5.0732293 0.062813406
5.0738869 0.062813532
5.0745444 0.062813653
5.0752020 0.062813771
5.0758595 0.062813882
5.0765171 0.062813989
5.0771747 0.062814091
5.0778322 0.062814188
5.0784893 0.062814281
5.0791469 0.062814368
5.0798044 0.062814451
5.0804620 0.062814528
5.0811186 0.062814601
5.0817761 0.062814669
5.0824337 0.062814732
5.0830908 0.062814789
5.0837483 0.062814843
5.0844059 0.062814892
5.0850630 0.062814935
5.0857205 0.062814973
5.0863776 0.062815008
5.0870352 0.062815036
5.0876589 0.062815059
5.0883160 0.062815079
5.0889730 0.062815093
5.0896306 0.062815103
5.0902882 0.062815109
5.0909452 0.062815109
5.0916023 0.062815105
5.0922594 0.062815095
5.0929170 0.062815081
5.0935740 0.062815062
5.0942316 0.062815038
5.0948887 0.062815009
5.0955458 0.062814975
5.0962029 0.062814936
5.0968599 0.062814893
5.0975170 0.062814845
5.0981741 0.062814792
5.0988312 0.062814735
5.0994883 0.062814672
5.1001458 0.066598745
5.1008029 0.066599168
5.1014600 0.066599592
5.1021171 0.066600016
5.1027741 0.066600439
5.1034312 0.066600863
5.1040545 0.066601266
5.1047115 0.066601689
5.1053686 0.066602113
5.1060257 0.066602538
5.1066823 0.066602961
5.1073394 0.066603385
5.1079965 0.066603809
5.1086535 0.066604233
5.1093102 0.066604656
5.1099672 0.066605081
5.1106243 0.066605505
5.1112814 0.066605928
5.1119380 0.066606352
5.1125951 0.066606776
5.1132522 0.066607199
5.1139088 0.066607624
5.1145658 0.066608048
5.1152225 0.066608471
5.1158795 0.066608895
5.1165361 0.066609318
5.1171932 0.066609742
5.1178498 0.066610144
5.1185069 0.066610262
5.1191635 0.066610382
5.1198201 0.066610502
5.1204772 0.066610622
5.1211338 0.066610742
5.1217904 0.066610862
5.1224475 0.066610982
5.1231041 0.066611102
5.1237607 0.066611222
5.1244173 0.066611342
5.1250744 0.066611462
5.1257310 0.066611581
5.1263876 0.066611701
5.1270442 0.066611821
5.1277008 0.066611941
5.1283574 0.066612061
5.1289806 0.066612175
5.1296368 0.066612294
5.1302938 0.066612414
5.1309500 0.066612534
5.1316071 0.066612654
5.1322632 0.066612774
5.1329198 0.066612894
5.1335764 0.066613014
5.1342330 0.066613134
5.1348896 0.066613254
5.1355462 0.066613372
5.1362028 0.066613492
5.1368589 0.066613612
5.1375155 0.066613732
5.1381721 0.066613852
5.1388288 0.066613972
5.1394849 0.066614092
5.1401415 0.066614212
5.1407981 0.066614331
5.1414542 0.066614441
5.1421108 0.066614485
5.1427670 0.066614529
5.1434236 0.066614574
5.1440802 0.066614619
5.1447024 0.066614661
5.1453590 0.066614705
5.1460152 0.066614751
5.1466713 0.066614795
5.1473279 0.066614839
5.1479840 0.066614884
5.1486406 0.066614929
5.1492968 0.066614974
5.1499529 0.066615018
5.1506095 0.066615062
5.1512656 0.066615107
5.1519217 0.066615152
5.1525779 0.066615197
5.1532345 0.066615241
5.1538906 0.066615285
5.1545467 0.066615329
5.1552029 0.066615375
5.1558590 0.066615419
5.1565151 0.066615464
5.1571712 0.066615508
5.1578274 0.066615552
5.1584835 0.066615598
5.1591396 0.066615642
5.1597958 0.066615687
5.1604519 0.066615731
5.1611080 0.066615775
5.1617641 0.066615821
5.1624203 0.066615865
5.1630764 0.066615909
5.1637325 0.066615954
5.1643887 0.066615998
5.1650443 0.066615994
5.1657004 0.066615779
5.1663566 0.066615565
5.1670127 0.066615351
5.1676683 0.066615137
5.1683245 0.066614921
5.1689463 0.066614718
5.1696024 0.066614504
5.1702585 0.066614289
5.1709142 0.066614074
5.1715703 0.066613859
5.1722260 0.066613645
5.1728821 0.066613431
5.1735377 0.066613217
5.1741939 0.066613002
5.1748495 0.066612788
5.1755056 0.066612572
5.1761613 0.066612358
5.1768169 0.066612144
5.1774731 0.066611929
5.1781287 0.066611715
5.1787844 0.066611501
5.1794405 0.066611286
5.1800961 0.066611071
5.1807518 0.066610856
5.1814075 0.066610642
5.1820631 0.066610428
5.1827192 0.066610214
5.1833410 0.066610011
5.1839967 0.066609795
5.1846523 0.066609581
5.1853080 0.066609366
5.1859636 0.066609152
5.1866193 0.066608938
5.1872749 0.066608724
5.1879306 0.066608509
5.1885862 0.066608262
5.1892419 0.066607845
5.1898971 0.066607428
5.1905527 0.066607011
5.1912084 0.066606592
5.1918640 0.066606175
5.1925197 0.066605758
5.1931753 0.066605341
5.1938305 0.066604924
5.1944861 0.066604506
5.1951418 0.066604089
5.1957970 0.066603672
5.1964526 0.066603255
5.1971083 0.066602838
5.1977634 0.066602421
