# wavelength_(μm) flux_(mJy) flux_unc_(mJy)
3.6271602 0.397827860 0.001539893
3.6278345 0.397827860 0.001560753
3.6285088 0.397827860 0.001537553
3.6291831 0.397514560 0.001540978
3.6298574 0.392758440 0.001588204
3.6305317 0.392758440 0.001567118
3.6312059 0.387251700 0.001893729
3.6318802 0.387251700 0.001530517
3.6325545 0.401965520 0.001505505
3.6332287 0.401965520 0.001480217
3.6339030 0.392693860 0.001493987
3.6345772 0.392750760 0.001446594
3.6352515 0.392693860 0.001459212
3.6359257 0.392693860 0.001468227
3.6365999 0.392750760 0.001488224
3.6372742 0.392750760 0.001510529
3.6379484 0.394435140 0.001533457
3.6386226 0.398639950 0.001517255
3.6392968 0.398639950 0.001519215
3.6399710 0.398639950 0.001520222
3.6406452 0.405283870 0.001522037
3.6413194 0.405283870 0.001546339
3.6419936 0.406891820 0.001546992
3.6426678 0.407112970 0.001529519
3.6433420 0.409464080 0.001522836
3.6440161 0.409464080 0.001518228
3.6446903 0.409464080 0.001523144
3.6453645 0.414964010 0.001532851
3.6460386 0.414964010 0.001499914
3.6467128 0.417006900 0.001524115
3.6473870 0.416384420 0.001540785
3.6480611 0.417006900 0.001493710
3.6487352 0.416384420 0.001502186
3.6494094 0.419591650 0.001484789
3.6500835 0.425535570 0.001469731
3.6507576 0.425535570 0.001482090
3.6514318 0.418845500 0.001508394
3.6521059 0.418845500 0.001530169
3.6527800 0.412232780 0.001547579
3.6534541 0.412232780 0.001549448
3.6541282 0.408135160 0.001590164
3.6548023 0.412232780 0.001573280
3.6554764 0.412232780 0.001555059
3.6561505 0.413153930 0.001522907
3.6568245 0.414762520 0.001468775
3.6574986 0.414762520 0.001491788
3.6581727 0.408206630 0.001523562
3.6588467 0.421119720 0.001496549
3.6595208 0.421119720 0.001488814
3.6601949 0.408206630 0.001552277
3.6608689 0.420768070 0.001583618
3.6615430 0.420768070 0.001556363
3.6622170 0.408035520 0.001602220
3.6628910 0.408035520 0.001556174
3.6635651 0.415662880 0.001558066
3.6642391 0.415662880 0.001590072
3.6649131 0.416802110 0.001568622
3.6655871 0.420960440 0.001507270
3.6662611 0.421763250 0.001514160
3.6669351 0.421763250 0.001546493
3.6676091 0.429832470 0.001539288
3.6682831 0.431216930 0.001596445
3.6689571 0.434040400 0.001579670
3.6696311 0.434040400 0.001562737
3.6703051 0.445199860 0.001591861
3.6709790 0.434040400 0.001590126
3.6716530 0.433171690 0.001569040
3.6723270 0.429695400 0.001570328
3.6730009 0.433171690 0.001634417
3.6736749 0.428287350 0.001596115
3.6743488 0.433171690 0.001627855
3.6750228 0.436600790 0.001622575
3.6756967 0.436600790 0.001626308
3.6763707 0.429995870 0.001607139
3.6770446 0.437224550 0.001584061
3.6777185 0.429995870 0.001541090
3.6783924 0.427389640 0.001628263
3.6790663 0.419009350 0.001594263
3.6797402 0.427389640 0.001593077
3.6804142 0.423984500 0.001574936
3.6810881 0.426558610 0.001574289
3.6817619 0.425509770 0.001590373
3.6824358 0.426558610 0.001606516
3.6831097 0.426558610 0.001573067
3.6837836 0.442076070 0.001592836
3.6844575 0.442076070 0.001576084
3.6851313 0.446629710 0.001573392
3.6858052 0.450331440 0.001578673
3.6864791 0.450976330 0.001649372
3.6871529 0.450976330 0.001685689
3.6878268 0.452125650 0.001630592
3.6885006 0.452125650 0.001628551
3.6891744 0.436645910 0.001669002
3.6898483 0.436645910 0.001641517
3.6905221 0.449108820 0.001654759
3.6911959 0.449108820 0.001632281
3.6918697 0.449108820 0.001649771
3.6925435 0.449797670 0.001612948
3.6932174 0.449797670 0.001549626
3.6938912 0.449797670 0.001541239
3.6945649 0.448640410 0.001502327
3.6952387 0.444646850 0.001550110
3.6959125 0.439704760 0.001510430
3.6965863 0.439704760 0.001503539
3.6972601 0.421182830 0.001496419
3.6979339 0.413001580 0.001539064
3.6986076 0.413001580 0.001489105
3.6992814 0.421182830 0.001510648
3.6999551 0.432290460 0.001554820
3.7006289 0.432290460 0.001607390
3.7013026 0.436874710 0.001573512
3.7019764 0.448210970 0.001566723
3.7026501 0.448210970 0.001581982
3.7033238 0.448210970 0.001567745
3.7039976 0.448210970 0.001604557
3.7046713 0.446133150 0.001596158
3.7053450 0.446133150 0.001619917
3.7060187 0.444795790 0.001603889
3.7066924 0.436968500 0.001623513
3.7073661 0.436968500 0.001605689
3.7080398 0.446871680 0.001654597
3.7087135 0.449986120 0.001670885
3.7093872 0.449986120 0.001647663
3.7100609 0.451184030 0.001625187
3.7107346 0.449986120 0.001615484
3.7114082 0.449986120 0.001608128
3.7120819 0.451184030 0.001591737
3.7127556 0.462184370 0.001643333
3.7134292 0.462399000 0.001629400
3.7141029 0.462399000 0.001606018
3.7147765 0.462399000 0.001660544
3.7154501 0.462184370 0.001610947
3.7161238 0.461814980 0.001632138
3.7167974 0.461814980 0.001645410
3.7174710 0.461814980 0.001601002
3.7181447 0.460160240 0.001621009
3.7188183 0.460160240 0.001633940
3.7194919 0.464821820 0.001621700
3.7201655 0.466932010 0.001654965
3.7208391 0.467384770 0.001836547
3.7215127 0.468923210 0.001726039
3.7221863 0.468923210 0.001681133
3.7228599 0.466932010 0.001692984
3.7235334 0.468607910 0.001691177
3.7242070 0.468607910 0.001693279
3.7248806 0.464487100 0.001683569
3.7255541 0.468233510 0.001644672
3.7262277 0.468607910 0.001623341
3.7269013 0.468233510 0.001602599
3.7275748 0.465977170 0.001619392
3.7282483 0.468233510 0.001612347
3.7289219 0.479291410 0.001600269
3.7295954 0.476454700 0.001625624
3.7302689 0.485572820 0.001622302
3.7309425 0.485572820 0.001625716
3.7316160 0.476454700 0.001674970
3.7322895 0.473392450 0.001608533
3.7329630 0.472118720 0.001599604
3.7336365 0.470594960 0.001591251
3.7343100 0.468446020 0.001583704
3.7349835 0.468446020 0.001590079
3.7356570 0.468446020 0.001594718
3.7363305 0.469061670 0.001609640
3.7370040 0.472731130 0.001600490
3.7376774 0.489637700 0.001653505
3.7383509 0.496935490 0.001676607
3.7390244 0.510800710 0.001723507
3.7396978 0.528511370 0.001739392
3.7403713 0.528543360 0.001731060
3.7410447 0.535582020 0.001743635
3.7417182 0.535582020 0.001757142
3.7423916 0.528543360 0.001774567
3.7430650 0.518051730 0.001730834
3.7437385 0.518051730 0.001733798
3.7444119 0.511007730 0.001707406
3.7450853 0.511007730 0.001745687
3.7457587 0.507296820 0.001745833
3.7464321 0.506424700 0.001771954
3.7471055 0.505801580 0.001773590
3.7477789 0.505801580 0.001708535
3.7484523 0.498599750 0.001750147
3.7491257 0.492034700 0.001729405
3.7497991 0.498599750 0.001695918
3.7504725 0.492034700 0.001689485
3.7511458 0.489745410 0.001709327
3.7518192 0.489745410 0.001702142
3.7524926 0.496477600 0.001719040
3.7531659 0.489745410 0.001715865
3.7538393 0.493139580 0.001767665
3.7545126 0.493139580 0.001723301
3.7551860 0.482937090 0.001719599
3.7558593 0.482937090 0.001699113
3.7565326 0.485947590 0.001662866
3.7572060 0.485947590 0.001793312
3.7578793 0.486795240 0.001745216
3.7585526 0.490730250 0.001739031
3.7592259 0.490730250 0.001749811
3.7598992 0.490730250 0.001760483
3.7605725 0.491249920 0.001736198
3.7612458 0.491249920 0.001748075
3.7619191 0.491249920 0.001700446
3.7625924 0.487690390 0.001670932
3.7632657 0.481705530 0.001687629
3.7639389 0.481705530 0.001705206
3.7646122 0.481956260 0.001719472
3.7652855 0.481087230 0.001768280
3.7659587 0.481087230 0.001725410
3.7666320 0.481116880 0.001728058
3.7673052 0.481116880 0.001722465
3.7679785 0.478213190 0.001713452
3.7686517 0.478213190 0.001748038
3.7693250 0.481116880 0.001746780
3.7699982 0.477428060 0.001745591
3.7706714 0.477428060 0.001738300
3.7713446 0.490734370 0.001680750
3.7720179 0.492287450 0.001687086
3.7726911 0.494063770 0.001758290
3.7733643 0.494063770 0.001706545
3.7740375 0.494637260 0.001718523
3.7747107 0.499713030 0.001765462
3.7753839 0.499713030 0.001800262
3.7760570 0.493038480 0.001818163
3.7767302 0.492612710 0.001786107
3.7774034 0.486980190 0.001778259
3.7780766 0.486980190 0.001805678
3.7787497 0.490302320 0.001751592
3.7794229 0.490302320 0.001724504
3.7800960 0.488518680 0.001742428
3.7807692 0.488518680 0.001737362
3.7814423 0.487657710 0.001700045
3.7821155 0.487657710 0.001686763
3.7827886 0.488518680 0.001737020
3.7834617 0.499467480 0.001768876
3.7841349 0.499467480 0.001781373
3.7848080 0.499467480 0.001761000
3.7854811 0.499467480 0.001939994
3.7861542 0.499467480 0.001826361
3.7868273 0.494345280 0.001864830
3.7875004 0.505543030 0.001882700
3.7881735 0.505563860 0.001859914
3.7888466 0.505543030 0.001917716
3.7895197 0.509714240 0.001834253
3.7901928 0.509714240 0.001798429
3.7908658 0.494695310 0.001764318
3.7915389 0.494695310 0.001704716
3.7922120 0.501234090 0.001726576
3.7928850 0.501234090 0.001768423
3.7935581 0.501234090 0.001769759
3.7942311 0.501464060 0.001805646
3.7949042 0.501234090 0.001779775
3.7955772 0.498832830 0.001816519
3.7962502 0.494174620 0.001795307
3.7969233 0.494174620 0.001816869
3.7975963 0.494174620 0.001775939
3.7982693 0.494174620 0.001786999
3.7989423 0.494174620 0.001772079
3.7996153 0.495744210 0.001692219
3.8002883 0.496444470 0.001761508
3.8009613 0.495744210 0.001749739
3.8016343 0.496444470 0.001760465
3.8023073 0.496911860 0.002140953
3.8029803 0.496911860 0.001787023
3.8036533 0.500877130 0.001765030
3.8043262 0.500877130 0.001789191
3.8049992 0.503690950 0.001727446
3.8056722 0.505919160 0.001698168
3.8063451 0.505919160 0.001748652
3.8070181 0.505668920 0.001681763
3.8076910 0.505668920 0.001715008
3.8083640 0.505668920 0.001713296
3.8090369 0.505668920 0.001757736
3.8097098 0.504569810 0.001763556
3.8103828 0.504569810 0.001775515
3.8110557 0.506213000 0.001728582
3.8117286 0.500474800 0.001708881
3.8124015 0.500474800 0.001725828
3.8130744 0.500474800 0.001726441
3.8137473 0.506213000 0.002601544
3.8144202 0.500474800 0.002602710
3.8147160 0.521315162 0.002603223
3.8157200 0.527597230 0.002612514
3.8167240 0.527077328 0.002484730
3.8177280 0.526009997 0.002481796
3.8187320 0.525488185 0.002565314
3.8197360 0.519768179 0.002546295
3.8207400 0.519507800 0.002738233
3.8217440 0.516348979 0.002718921
3.8227480 0.527924311 0.002520888
3.8237520 0.521037233 0.002503271
3.8247560 0.518992275 0.002589000
3.8257600 0.513741763 0.002637728
3.8267640 0.518658093 0.002597728
3.8277680 0.518343930 0.002579653
3.8287720 0.517529148 0.002633771
3.8297760 0.517203783 0.002645572
3.8307800 0.516483678 0.002589270
3.8317840 0.516241508 0.002578062
3.8327880 0.509189943 0.002472156
3.8337920 0.510506256 0.002562968
3.8347960 0.514920748 0.002618598
3.8358000 0.523370686 0.002661782
3.8368040 0.519303584 0.002611143
3.8378080 0.517981579 0.002626993
3.8388120 0.514087514 0.002602711
3.8398160 0.513932131 0.002671454
3.8408200 0.517355139 0.002609413
3.8418240 0.523801137 0.002548682
3.8428280 0.527676580 0.002622111
3.8438320 0.526769964 0.002710962
3.8448360 0.527385544 0.002654576
3.8458400 0.527902236 0.002716767
3.8468440 0.531402444 0.002815794
3.8478480 0.529848088 0.002765959
3.8488520 0.533518334 0.002833949
3.8498560 0.535404959 0.002768313
3.8508600 0.527930912 0.002656764
3.8518640 0.524759580 0.002706331
3.8528680 0.525127825 0.002875003
3.8538720 0.527208002 0.002702796
3.8548760 0.531473448 0.002610794
3.8558800 0.529947198 0.002698849
3.8568840 0.526149102 0.002683427
3.8578880 0.532908530 0.002718182
3.8588920 0.527361632 0.002661274
3.8598960 0.527213282 0.002602598
3.8609000 0.525847985 0.002515037
3.8619040 0.524451658 0.002447984
3.8629080 0.528893218 0.002508986
3.8639120 0.524454076 0.002565313
3.8649160 0.515585899 0.002486873
3.8659200 0.532669459 0.002743377
3.8669240 0.539709611 0.002927500
3.8679280 0.547066909 0.002847945
3.8689320 0.546043624 0.002798015
3.8699360 0.533583509 0.002629109
3.8709400 0.530777890 0.002511206
3.8719440 0.538542737 0.002638189
3.8729480 0.541488533 0.002641470
3.8739520 0.540287217 0.002657061
3.8749560 0.539767101 0.002690928
3.8759600 0.540672799 0.002580181
3.8769640 0.545588743 0.002529678
3.8779680 0.546859560 0.002633297
3.8789720 0.547277846 0.002631446
3.8799760 0.546605983 0.002581778
3.8809800 0.552759631 0.002668746
3.8819840 0.549388603 0.002655180
3.8829880 0.550867415 0.002664085
3.8839920 0.543971481 0.002767450
3.8849960 0.540928214 0.002795393
3.8860000 0.548147302 0.002788575
3.8870040 0.553852246 0.002643066
3.8880080 0.549166497 0.002612009
3.8890120 0.548916945 0.002635540
3.8900160 0.543948526 0.002650282
3.8910200 0.539141307 0.002686724
3.8920240 0.538546508 0.002662626
3.8930280 0.537259810 0.002528302
3.8940320 0.540608485 0.002650496
3.8950360 0.541382933 0.002690269
3.8960400 0.542234428 0.002621414
3.8970440 0.544352079 0.002679049
3.8980480 0.547961203 0.002689416
3.8990520 0.548749629 0.002576771
3.9000560 0.548841686 0.002630190
3.9010600 0.547826396 0.002614033
3.9020640 0.549153791 0.002568179
3.9030680 0.554623910 0.002687402
3.9040720 0.555968635 0.002848077
3.9050760 0.548964765 0.002849699
3.9060800 0.546142952 0.002707031
3.9070840 0.542344419 0.002667146
3.9080880 0.533547348 0.002673258
3.9090920 0.529768080 0.002641536
3.9100960 0.532203537 0.002735365
3.9111000 0.537661526 0.002714707
3.9121040 0.551247370 0.002729862
3.9131080 0.556338619 0.002787076
3.9141120 0.555910823 0.002653973
3.9151160 0.554576796 0.002732440
3.9161200 0.557142161 0.002973359
3.9166927 0.540080870 inf
3.9173641 0.552413100 inf
3.9180357 0.543833580 0.002430856
3.9187074 0.544401050 0.002511390
3.9193788 0.543833580 0.002488719
3.9200504 0.544401050 0.002581762
3.9207220 0.543833580 0.002534429
3.9213934 0.543742380 0.002563815
3.9220648 0.541721550 0.002487130
3.9227362 0.541425590 0.002487267
3.9234078 0.537819810 0.002496642
3.9240794 0.537819810 0.002473221
3.9247508 0.537819810 0.002529642
3.9254222 0.537819810 0.002499588
3.9260938 0.541802610 0.002554040
3.9267654 0.541802610 0.002591246
3.9274368 0.541802610 0.002575818
3.9281082 0.541802610 0.002540638
3.9287796 0.541802610 0.002528833
3.9294512 0.544841540 0.002654749
3.9301226 0.544841540 0.002555282
3.9307942 0.544841540 0.002645085
3.9314656 0.542243450 0.002541657
3.9321370 0.541858430 0.002470154
3.9328084 0.531036520 0.002535173
3.9334798 0.531036520 0.002479107
3.9341512 0.531036520 0.002452516
3.9348226 0.522962710 0.002524352
3.9354939 0.531036520 0.002532054
3.9361653 0.536003540 0.002500655
3.9368367 0.527761700 0.002565669
3.9375081 0.530959160 0.002614360
3.9381795 0.536003540 0.002580980
3.9388509 0.538464270 0.002587142
3.9395223 0.538464270 0.002506372
3.9401937 0.540932020 0.002612032
3.9408650 0.540932020 0.002605189
3.9415364 0.540932020 0.002516977
3.9422076 0.536799010 0.002457140
3.9428790 0.536799010 0.002481475
3.9435503 0.536799010 0.002517913
3.9442215 0.541802010 0.002583970
3.9448929 0.550209880 0.002542364
3.9455640 0.553259220 0.002607390
3.9462354 0.553259220 0.002591816
3.9469066 0.553259220 0.002636544
3.9475780 0.549934720 0.002656685
3.9482493 0.548719990 0.002631868
3.9489205 0.542278740 0.002594358
3.9495919 0.540540600 0.002603171
3.9502630 0.530679920 0.002563766
3.9509344 0.530679920 0.002514619
3.9516056 0.530679920 0.002423613
3.9522769 0.541515450 0.002502747
3.9529481 0.542769060 0.002618138
3.9536192 0.542769060 0.002624020
3.9542906 0.542917420 0.002553243
3.9549618 0.542917420 0.002585778
3.9556329 0.545662920 0.002560625
3.9563043 0.542917420 0.002639592
3.9569755 0.545662920 0.002591385
3.9576464 0.545662920 0.002616763
3.9583175 0.545662920 0.002659800
3.9589889 0.545359860 0.002633050
3.9596601 0.547072360 0.002606763
3.9603312 0.547072360 0.002620011
3.9610023 0.547994850 0.002640709
3.9616735 0.547994850 0.002625763
3.9623446 0.547994850 0.002673266
3.9630158 0.547994850 0.002545812
3.9636869 0.546817230 0.002616981
3.9643581 0.546817230 0.002554529
3.9650292 0.546817230 0.002641655
3.9657004 0.547632430 0.002591603
3.9663715 0.546817230 0.002642009
3.9670427 0.547632430 0.002677195
3.9677138 0.547770050 0.002644552
3.9683847 0.552624880 0.002629313
3.9690559 0.552624880 0.002646277
3.9697270 0.553573120 0.002700050
3.9703979 0.552624880 0.002715779
3.9710689 0.552624880 0.002821485
3.9717400 0.554366490 0.002708215
3.9724112 0.541903450 0.002634628
3.9730821 0.541903450 0.002609056
3.9737532 0.541903450 0.002558887
3.9744244 0.546538300 0.002784568
3.9750953 0.541903450 0.002636517
3.9757662 0.544902460 0.002633963
3.9764373 0.541450710 0.002645150
3.9771085 0.544902460 0.002691970
3.9777794 0.539637520 0.002642590
3.9784503 0.544902460 0.002636364
3.9791214 0.539637520 0.002633560
3.9797924 0.550047600 0.002589476
3.9804633 0.537782950 0.002623914
3.9811344 0.543494500 0.002720626
3.9818053 0.537782950 0.002551090
3.9824760 0.543494500 0.002616208
3.9831471 0.530808530 0.002686814
3.9838181 0.530808530 0.002650243
3.9844890 0.524412940 0.002685536
3.9851599 0.524412940 0.002636636
3.9858308 0.524412940 0.002640091
3.9865017 0.524412940 0.002594722
3.9871726 0.535833790 0.002719859
3.9878435 0.540951650 0.002682429
3.9885144 0.543203220 0.002656551
3.9891853 0.548867610 0.002635974
3.9898562 0.548867610 0.002704120
3.9905272 0.552695400 0.002701781
3.9911981 0.553380320 0.002668775
3.9918690 0.552695400 0.002654032
3.9925399 0.552695400 0.002777818
3.9932108 0.552695400 0.002648482
3.9938817 0.551879360 0.002745818
3.9945521 0.551879360 0.002637441
3.9952230 0.551879360 0.002739700
3.9958940 0.551879360 0.002705946
3.9965649 0.553868600 0.002737810
3.9972355 0.553868600 0.002666663
3.9979062 0.565783320 0.002801913
3.9985771 0.565783320 0.002696089
3.9992480 0.560463310 0.002794793
3.9999189 0.560463310 0.002799315
4.0005894 0.560463310 0.002752719
4.0012603 0.560463310 0.002824964
4.0019312 0.573553880 0.002749573
4.0026021 0.573553880 0.002836036
4.0032730 0.562308800 0.002913051
4.0039434 0.562308800 0.002752014
4.0046144 0.561277850 0.002757720
4.0052853 0.551861550 0.002717619
4.0059557 0.551861550 0.002759312
4.0066266 0.551861550 0.002751288
4.0072975 0.563032190 0.002845272
4.0079679 0.563032190 0.002833456
4.0086384 0.563032190 0.002874458
4.0093093 0.571310390 0.002796977
4.0099802 0.569160400 0.002767789
4.0106506 0.563435880 0.002847031
4.0113215 0.565624240 0.002759727
4.0119925 0.565624240 0.002863739
4.0126629 0.563802970 0.002755780
4.0133333 0.563802970 0.002688965
4.0139718 0.565624240 0.002855330
4.0146422 0.563802970 0.002914151
4.0153131 0.568615440 0.002830401
4.0159836 0.568615440 0.002765880
4.0166545 0.563029840 0.002759897
4.0173249 0.563029840 0.002738797
4.0179958 0.562970670 0.002786931
4.0186663 0.560187570 0.002840770
4.0193367 0.560187570 0.002866756
4.0200076 0.560517660 0.002810049
4.0206780 0.560517660 0.002810101
4.0213485 0.572992400 0.002869915
4.0220194 0.574265930 0.002881250
4.0226898 0.578650640 0.002953722
4.0233603 0.578650640 0.002862180
4.0240312 0.579451190 0.002854112
4.0247016 0.574265930 0.002930078
4.0253720 0.574657890 0.002952836
4.0260425 0.573224540 0.002946534
4.0267134 0.574657890 0.002803131
4.0273838 0.574657890 0.002872413
4.0280542 0.575228290 0.002919965
4.0287247 0.575610530 0.002846339
4.0293956 0.575610530 0.002912685
4.0300660 0.578346790 0.002930868
4.0307364 0.581838700 0.002752550
4.0314069 0.586448620 0.002820048
4.0320773 0.586448620 0.002810163
4.0327477 0.586448620 0.002962641
4.0334182 0.587043470 0.002857926
4.0340886 0.582563270 0.002845310
4.0347595 0.578478080 0.003009211
4.0354300 0.579980070 0.002822068
4.0361004 0.579980070 0.002864050
4.0367708 0.579980070 0.002848314
4.0374408 0.579980070 0.003068984
4.0381112 0.581334220 0.002965740
4.0387816 0.584613490 0.002847179
4.0394521 0.584613490 0.002923050
4.0401225 0.573991470 0.003061506
4.0407929 0.578209050 0.002904399
4.0414634 0.573991470 0.002932661
4.0421333 0.572477760 0.002930051
4.0428038 0.570891850 0.002853086
4.0434742 0.557933170 0.002873833
4.0441446 0.545906260 0.002825367
4.0448151 0.545906260 0.002723343
4.0454855 0.545906260 0.002814042
4.0461559 0.586798410 0.002990079
4.0468264 0.587031680 0.002932931
4.0474963 0.587785220 0.003077637
4.0481668 0.600458620 0.003127776
4.0488372 0.600969500 0.003027355
4.0495076 0.611114030 0.003111506
4.0501781 0.611276250 0.003228590
4.0508480 0.635080610 0.003320008
4.0515184 0.659190940 0.003350969
4.0521889 0.659190940 0.003456577
4.0528588 0.659190940 0.003377552
4.0535293 0.647867140 0.003288258
4.0541997 0.643209310 0.003277523
4.0548697 0.632254150 0.003418784
4.0555401 0.597130350 0.003253429
4.0562105 0.592872290 0.003198003
4.0568805 0.582066980 0.003025090
4.0575509 0.590896990 0.002956141
4.0582213 0.582066980 0.002917364
4.0588913 0.580673090 0.003019043
4.0595617 0.580673090 0.002947943
4.0602317 0.580673090 0.003115234
4.0609021 0.574046360 0.002936244
4.0615721 0.574866000 0.002896339
4.0622420 0.574046360 0.002926094
4.0629120 0.574046360 0.002890430
4.0635824 0.573097430 0.003004298
4.0642524 0.574866000 0.002972677
4.0649228 0.575099650 0.002932578
4.0655928 0.575099650 0.003040623
4.0662632 0.576020900 0.002852128
4.0669332 0.576020900 0.002925199
4.0676036 0.571953660 0.002918161
4.0682735 0.562885700 0.002803374
4.0689435 0.560884780 0.002833129
4.0696139 0.560884780 0.002841159
4.0702839 0.560664150 0.002795504
4.0709538 0.559131950 0.002874656
4.0716243 0.560664150 0.002939810
4.0722942 0.560668110 0.002731710
4.0729642 0.560664150 0.002874279
4.0736346 0.556552600 0.002926295
4.0743046 0.560668110 0.002839065
4.0749745 0.560668110 0.002854753
4.0756445 0.562757080 0.002871980
4.0763149 0.567201500 0.003019930
4.0769849 0.571087690 0.002857032
4.0776548 0.571087690 0.003000498
4.0783248 0.573009460 0.002897017
4.0789948 0.573496040 0.002890369
4.0796652 0.573009460 0.002915328
4.0803351 0.569551170 0.002939301
4.0810051 0.569456970 0.002976951
4.0816751 0.563922260 0.005552826
4.0823450 0.558387540 0.006791885
4.0830150 0.554418810 0.006092544
4.0836849 0.554418810 0.002819548
4.0843549 0.552852830 0.002831882
4.0850248 0.554418810 0.002911341
4.0856948 0.561485120 0.002904813
4.0863647 0.566502430 0.002887056
4.0870342 0.566502430 0.003065093
4.0877042 0.566502430 0.002844247
4.0883741 0.566126170 0.002887697
4.0890441 0.566126170 0.002955426
4.0897141 0.566126170 0.002894855
4.0903840 0.566126170 0.002855729
4.0910540 0.565645920 0.002952612
4.0917239 0.570544390 0.002898131
4.0923939 0.573440990 0.002877985
4.0930638 0.565645920 0.002905591
4.0937338 0.577352940 0.002950745
4.0944033 0.577352940 0.002993333
4.0950732 0.572870860 0.003007029
4.0957432 0.572870860 0.003364808
4.0964131 0.572870860 0.002859084
4.0970831 0.572251980 0.003053046
4.0977530 0.570786150 0.002896705
4.0984225 0.570786150 0.003029249
4.0990925 0.570786150 0.002851330
4.0997624 0.578516810 0.002960327
4.1004324 0.578516810 0.002888277
4.1011019 0.578516810 0.002987288
4.1017718 0.574883570 0.002876419
4.1024418 0.572880090 0.002846413
4.1031113 0.572880090 0.002919409
4.1037812 0.574883570 0.002970863
4.1044512 0.580371640 0.002978248
4.1051207 0.580508490 0.002981159
4.1057906 0.580508490 0.002930218
4.1064601 0.580508490 0.002918355
4.1071301 0.565290930 0.002887583
4.1078000 0.560082200 0.002903673
4.1084695 0.559937170 0.002965861
4.1091394 0.559937170 0.002855995
4.1098089 0.559937170 0.002926391
4.1104789 0.559937170 0.002821569
4.1111479 0.566203080 0.002926363
4.1118178 0.566203080 0.002996093
4.1124873 0.570518130 0.002965424
4.1131573 0.570518130 0.002876163
4.1138268 0.565736560 0.002970584
4.1144967 0.565736560 0.003168897
4.1151662 0.574270940 0.002820632
4.1158357 0.581776760 0.002921976
4.1165056 0.581776760 0.002900171
4.1171751 0.583791930 0.002893999
4.1178451 0.583791930 0.002926850
4.1185145 0.579459990 0.002997332
4.1191840 0.575279180 0.003685146
4.1198540 0.577913270 0.003002659
4.1205235 0.577547670 0.002915088
4.1211929 0.577547670 0.002837898
4.1218624 0.576675900 0.002902846
4.1225324 0.576675900 0.002940736
4.1232018 0.576675900 0.002938997
4.1238713 0.576418210 0.002895459
4.1245408 0.574945930 0.002982159
4.1252108 0.571728690 0.002905814
4.1258802 0.571728690 0.002889541
4.1265497 0.571728690 0.002865925
4.1272192 0.580035810 0.003036055
4.1278887 0.580035810 0.002887980
4.1285582 0.582043580 0.003014758
4.1292281 0.582043580 0.002889121
4.1298976 0.582895510 0.002916519
4.1305671 0.582895510 0.003015641
4.1312366 0.582895510 0.002999363
4.1319060 0.577094410 0.002917796
4.1325755 0.577094410 0.003098795
4.1332450 0.577094410 0.002849286
4.1339145 0.577829310 0.002885067
4.1345840 0.583903780 0.002901668
4.1352534 0.583903780 0.002972487
4.1359229 0.587558960 0.002877453
4.1365924 0.588239380 0.002900220
4.1372619 0.587558960 0.002936600
4.1379313 0.584888560 0.002903995
4.1386008 0.588239380 0.002828047
4.1392703 0.589091540 0.002977330
4.1399398 0.589091540 0.002874883
4.1406093 0.592481970 0.002932432
4.1412783 0.592481970 0.002887510
4.1419477 0.592481970 0.003021656
4.1426172 0.587475560 0.002879543
4.1432867 0.585944930 0.002919370
4.1439562 0.585944930 0.002869176
4.1446257 0.587114760 0.002946608
4.1452947 0.587114760 0.002979499
4.1459317 0.590291400 0.003086649
4.1466007 0.590291400 0.002997475
4.1472702 0.593657520 0.002953070
4.1479397 0.593657520 0.002867009
4.1486092 0.593657520 0.003023669
4.1492786 0.589034090 0.002901105
4.1499472 0.589034090 0.002882975
4.1506166 0.589034090 0.002945232
4.1512861 0.587780390 0.002980309
4.1519556 0.587780390 0.002980556
4.1526251 0.590994300 0.002916879
4.1532941 0.590994300 0.002969853
4.1539631 0.589031100 0.002927276
4.1546326 0.589031100 0.003054546
4.1553020 0.588857830 0.003022259
4.1559715 0.588260830 0.002967601
4.1566401 0.588260830 0.002937661
4.1573095 0.586567590 0.002977657
4.1579790 0.588260830 0.002920705
4.1586485 0.595748120 0.002923836
4.1593170 0.595748120 0.002941444
4.1599865 0.586028830 0.002861436
4.1606560 0.593416570 0.002925338
4.1613255 0.586700260 0.002941851
4.1619940 0.586700260 0.002943365
4.1626635 0.593416570 0.002875742
4.1633329 0.594681750 0.002958246
4.1640015 0.598440070 0.003098557
4.1646709 0.610966600 0.002866434
4.1653404 0.610966600 0.002926591
4.1660094 0.610381880 0.003014642
4.1666784 0.610381880 0.002979653
4.1673479 0.605739320 0.002804634
4.1680164 0.603517140 0.002925711
4.1686859 0.603517140 0.002975627
4.1693554 0.605739320 0.002971108
4.1700239 0.603517140 0.003027697
4.1706934 0.607590060 0.003039168
4.1713624 0.607590060 0.003028828
4.1720314 0.612263480 0.003010410
4.1727009 0.612263480 0.002886170
4.1733694 0.617546860 0.002891913
4.1740389 0.612263480 0.003030771
4.1747079 0.612263480 0.002975967
4.1753769 0.611024280 0.002982584
4.1760464 0.611024280 0.003004973
4.1767149 0.611024280 0.002961341
4.1773844 0.618817870 0.003042447
4.1780529 0.620482400 0.003056995
4.1787224 0.620482400 0.002864316
4.1793909 0.618817870 0.003031238
4.1800604 0.618817870 0.002940973
4.1807289 0.610268880 0.002871100
