# wavenumber_(/cm) absorbance absorbance_unc
3218.4061938 1.6419077 0.0093778
3217.7038581 1.6420003 0.0096426
3217.0018289 1.6659599 0.0108035
3216.3002095 1.6686734 0.0118454
3215.5987926 1.6691258 0.0122162
3214.8976815 1.6647607 0.0117224
3214.1969795 1.6622593 0.0132027
3213.4964796 1.6636579 0.0114667
3212.7962849 1.6222207 0.0103728
3212.0964984 1.6452992 0.0100511
3211.3970168 1.6475159 0.0117834
3210.6977366 1.6216904 0.0097304
3209.9988640 1.6128657 0.0091963
3209.3002955 1.6074917 0.0090338
3208.6019281 1.5785351 0.0086722
3207.9039674 1.5791312 0.0084442
3207.2063103 1.6013997 0.0085343
3206.5089567 1.5761821 0.0090908
3205.8119062 1.5764377 0.0081715
3205.1151587 1.5879708 0.0088517
3204.4187140 1.5887969 0.0098213
3203.7225718 1.5810919 0.0091139
3203.0268347 1.5805650 0.0089131
3202.3312972 1.5805878 0.0093516
3201.6360616 1.5508901 0.0080998
3200.9411279 1.5467095 0.0085069
3200.2465982 1.5464507 0.0075694
3199.5522675 1.5458374 0.0070297
3198.8583403 1.5064825 0.0074405
3198.1646117 1.5073615 0.0075018
3197.4712862 1.5068309 0.0077706
3196.7782613 1.5023993 0.0079643
3196.0854346 1.5060558 0.0077001
3195.3930102 1.5188562 0.0088201
3194.7008857 1.5035272 0.0090397
3194.0090611 1.5032569 0.0092092
3193.3175360 1.4990937 0.0081984
3192.6262083 1.4988220 0.0080691
3191.9353837 1.4997624 0.0087014
3191.2447562 1.5030310 0.0084285
3190.5544274 1.5133475 0.0076185
3189.8643973 1.5191252 0.0095686
3189.1746655 1.5183263 0.0079180
3188.4852320 1.5262156 0.0091108
3187.7961981 1.5265661 0.0091445
3187.1073603 1.5091487 0.0084447
3186.4188202 1.4906089 0.0079849
3185.7306790 1.4916228 0.0077764
3185.0427336 1.4927633 0.0070372
3184.3551865 1.4709035 0.0071290
3183.6678349 1.4366061 0.0059163
3182.9808813 1.4649602 0.0070153
3182.2942241 1.4647626 0.0071392
3181.6078631 1.4643071 0.0080427
3180.9216969 1.4371005 0.0071557
3180.2359277 1.4363565 0.0073728
3179.5504542 1.4351012 0.0069854
3178.8652761 1.4050633 0.0072212
3178.1803932 1.4057040 0.0066436
3177.4958054 1.4058756 0.0062861
3176.8115124 1.4010938 0.0068783
3176.1276150 1.4020127 0.0066364
3175.4439112 1.4009112 0.0061321
3174.7605016 1.4018546 0.0061898
3174.0773862 1.4138936 0.0067453
3173.3946653 1.4142714 0.0062529
3172.7121374 1.3692527 0.0057697
3172.0300037 1.3503947 0.0065387
3171.3480627 1.3411865 0.0066784
3170.6665153 1.3400664 0.0065037
3169.9851603 1.3397170 0.0061838
3169.3041986 1.3463966 0.0061695
3168.6235293 1.3452374 0.0061039
3167.9430520 1.3480029 0.0060399
3167.2629673 1.3468454 0.0057332
3166.5831744 1.3483130 0.0057244
3165.9036733 1.3440708 0.0056365
3165.2244638 1.3271375 0.0057269
3164.5455456 1.3266401 0.0056503
3163.8669186 1.3233766 0.0059158
3163.1885827 1.3215014 0.0055514
3162.5105375 1.3204956 0.0064950
3161.8328829 1.3116599 0.0053766
3161.1554187 1.2935141 0.0053783
3160.4782448 1.2888774 0.0060374
3159.8014608 1.2743223 0.0059586
3159.1248668 1.2698152 0.0054713
3158.4486622 1.2646807 0.0054820
3157.7726474 1.2649973 0.0057854
3157.0970215 1.2711548 0.0054960
3156.4215851 1.2649681 0.0054495
3155.7465371 1.2619790 0.0051305
3155.0717779 1.2624449 0.0046505
3154.3973071 1.2597999 0.0053503
3153.7230252 1.2482241 0.0054055
3153.0491309 1.2489576 0.0049608
3152.3755246 1.2454490 0.0053742
3151.7022060 1.2455205 0.0048075
3151.0291750 1.2457865 0.0050987
3150.3564313 1.2449165 0.0052506
3149.6839749 1.2460131 0.0052438
3149.0119046 1.2151837 0.0045825
3148.3400220 1.1860851 0.0040033
3147.6684260 1.1854489 0.0050608
3146.9971165 1.1874324 0.0049095
3146.3261922 1.1866682 0.0043267
3145.6554550 1.1888156 0.0041208
3144.9851027 1.1883804 0.0045288
3144.3149371 1.1809642 0.0049065
3143.6451559 1.1749796 0.0044429
3142.9756600 1.1757671 0.0045279
3142.3063504 1.1728773 0.0045695
3141.6374246 1.1731438 0.0049526
3140.9687835 1.1568655 0.0046904
3140.3004269 1.1433811 0.0043390
3139.6323547 1.1395435 0.0043371
3138.9645667 1.1387869 0.0042486
3138.2970627 1.1304152 0.0044296
3137.6298426 1.1207111 0.0044208
3136.9629061 1.1300614 0.0041071
3136.2962530 1.1151734 0.0046487
3135.6298833 1.1136817 0.0044849
3134.9637967 1.1151458 0.0047780
3134.2980912 1.1146988 0.0042088
3133.6325702 1.1158259 0.0042069
3132.9673317 1.1098095 0.0051414
3132.3024738 1.1110296 0.0044048
3131.6377999 1.1106967 0.0042769
3130.9735061 1.1112017 0.0039049
3130.3093960 1.1072703 0.0040672
3129.6456656 1.0951694 0.0043725
3128.9822166 1.0954723 0.0039374
3128.3190488 1.0918072 0.0041928
3127.6560642 1.0920094 0.0044777
3126.9934583 1.0904816 0.0045385
3126.3311332 1.0919703 0.0044977
3125.6690885 1.0920879 0.0037660
3125.0073242 1.0914254 0.0040752
3124.3458401 1.0912851 0.0043405
3123.6846359 1.0917949 0.0044122
3123.0237116 1.0717416 0.0044879
3122.3631643 1.0543384 0.0035228
3121.7027990 1.0543139 0.0043717
3121.0427129 1.0590002 0.0045526
3120.3830033 1.0548001 0.0047721
3119.7234752 1.0503766 0.0046858
3119.0642258 1.0309390 0.0045645
3118.4053523 1.0087783 0.0039636
3117.7467570 1.0086180 0.0050610
3117.0883427 1.0094059 0.0056785
3116.4303036 1.0138215 0.0051541
3115.7725422 1.0143842 0.0052980
3115.1149614 1.0146672 0.0044931
3114.4577552 0.9979289 0.0036263
3113.8008261 0.9878650 0.0037275
3113.1441741 0.9843284 0.0036350
3112.4877990 0.9875843 0.0036477
3111.8317007 0.9900018 0.0038572
3111.1758789 0.9846134 0.0036804
3110.5203334 0.9847603 0.0037951
3109.8650642 0.9749359 0.0037467
3109.2101677 0.9623162 0.0038514
3108.5554502 0.9618700 0.0033031
3107.9010085 0.9622672 0.0035766
3107.2468423 0.9627345 0.0036270
3106.5930479 0.9576396 0.0033667
3105.9394321 0.9473692 0.0030861
3105.2861877 0.9313808 0.0036768
3104.6331216 0.9316095 0.0033286
3103.9804265 0.9323979 0.0032392
3103.3280059 0.9428431 0.0034477
3102.6758594 0.9434142 0.0035937
3102.0238907 0.9525432 0.0034120
3101.3722921 0.9430184 0.0036349
3100.7209672 0.9348700 0.0035156
3100.0699159 0.9220557 0.0030720
3099.4191379 0.9165138 0.0032175
3098.7686330 0.9159820 0.0036070
3098.1184012 0.9203652 0.0035433
3097.4684421 0.9168562 0.0032435
3096.8187558 0.9209065 0.0033648
3096.1694377 0.9209009 0.0036062
3095.5202961 0.9086213 0.0035565
3094.8714267 0.8963476 0.0032624
3094.2229249 0.8915783 0.0031730
3093.5745992 0.8916533 0.0032807
3092.9266407 0.8903252 0.0033836
3092.2788580 0.8903459 0.0034192
3091.6314422 0.8890820 0.0033356
3090.9842018 0.8829626 0.0032094
3090.3373279 0.8709101 0.0030084
3089.6907247 0.8716557 0.0029130
3089.0443921 0.8698788 0.0032713
3088.3982344 0.8700342 0.0029556
3087.7524423 0.8606683 0.0028956
3087.1069202 0.8703488 0.0032075
3086.4616680 0.8702164 0.0031907
3085.8166855 0.8701853 0.0030187
3085.1719724 0.8567633 0.0032490
3084.5275287 0.8484737 0.0030763
3083.8834493 0.8449756 0.0030140
3083.2395438 0.8447018 0.0030591
3082.5959070 0.8442823 0.0032317
3081.9526340 0.8452120 0.0032049
3081.3095344 0.8533375 0.0033617
3080.6667031 0.8531926 0.0032885
3080.0242349 0.8530328 0.0030363
3079.3819397 0.8367549 0.0029204
3078.7400072 0.8280598 0.0034646
3078.0983422 0.8254023 0.0032573
3077.4568500 0.8212335 0.0032801
3076.8157197 0.8101316 0.0026095
3076.1748565 0.8008285 0.0025610
3075.5342603 0.8010984 0.0028851
3074.8939308 0.7941007 0.0028262
3074.2538678 0.7951886 0.0030167
3073.6140713 0.7902351 0.0024919
3072.9745410 0.7774430 0.0028367
3072.3352768 0.7772792 0.0028406
3071.6962785 0.7706806 0.0025997
3071.0575460 0.7673179 0.0028966
3070.4190790 0.7713734 0.0026900
3069.7809717 0.7778167 0.0030187
3069.1430354 0.7712455 0.0027734
3068.5054583 0.7786252 0.0027663
3067.8680520 0.7790280 0.0031423
3067.2310045 0.7540347 0.0029498
3066.5941274 0.7508365 0.0028145
3065.9576088 0.7485566 0.0027457
3065.3212604 0.7481579 0.0025612
3064.6852700 0.7487182 0.0029188
3064.0495435 0.7476333 0.0029076
3063.4140806 0.7517162 0.0029864
3062.7788813 0.7562263 0.0027102
3062.1438516 0.7615103 0.0030707
3061.5091789 0.7618248 0.0029148
3060.8747692 0.7617681 0.0030010
3060.2406224 0.7564435 0.0025504
3059.6068320 0.7400815 0.0025887
3058.9732104 0.7291263 0.0028720
3058.3398512 0.7289247 0.0026696
3057.7067542 0.7270622 0.0026869
3057.0740127 0.7295097 0.0031425
3056.4414396 0.7274786 0.0029569
3055.8091283 0.7270465 0.0027234
3055.1771719 0.7278695 0.0027939
3054.5453835 0.7208658 0.0028180
3053.9139496 0.6987476 0.0029276
3053.2827767 0.6988638 0.0026491
3052.6517714 0.6870443 0.0027848
3052.0211201 0.6989092 0.0028502
3051.3907293 0.6934010 0.0026011
3050.7605989 0.6981828 0.0025851
3050.1306356 0.6934436 0.0026210
3049.5010254 0.6937355 0.0025571
3048.8716751 0.6918488 0.0024335
3048.2425845 0.6925172 0.0023497
3047.6137535 0.6922266 0.0029861
3046.9852747 0.6918432 0.0024061
3046.3569622 0.6924909 0.0028635
3045.7289089 0.6751556 0.0030760
3045.1011144 0.6749682 0.0026024
3044.4736714 0.6708267 0.0028053
3043.8463942 0.6650017 0.0024181
3043.2193755 0.6651707 0.0024657
3042.5927076 0.6648813 0.0027726
3041.9662053 0.6524757 0.0026024
3041.3400534 0.6521413 0.0024654
3040.7141592 0.6525033 0.0024471
3040.0884301 0.6440660 0.0025065
3039.4630509 0.6344397 0.0023397
3038.8379289 0.6346290 0.0024952
3038.2130640 0.6206024 0.0027149
3037.5884561 0.6210338 0.0023407
3036.9641049 0.6263878 0.0024425
3036.3400103 0.6269633 0.0025057
3035.7161722 0.6124655 0.0024773
3035.0925904 0.6108109 0.0025397
3034.4692646 0.6054804 0.0024596
3033.8461949 0.5797741 0.0024189
3033.2233810 0.5643715 0.0025164
3032.6009147 0.5643434 0.0024090
3031.9786119 0.5645454 0.0023834
3031.3565645 0.5702973 0.0023887
3030.7348641 0.5826591 0.0023825
3030.1133268 0.5835964 0.0023614
3029.4921362 0.5836062 0.0024644
3028.8711085 0.5834607 0.0021955
3028.2504271 0.5919307 0.0025024
3027.6300000 0.5919565 0.0023844
3027.0097354 0.5870216 0.0023039
3026.3898166 0.5751384 0.0023181
3025.7701515 0.5870262 0.0022024
3025.1507402 0.5756122 0.0023208
3024.5315825 0.5759912 0.0024303
3023.9126781 0.5762988 0.0023221
3023.2940270 0.5761556 0.0023313
3022.6756289 0.5763663 0.0023847
3022.0574838 0.5706228 0.0022691
3021.4395915 0.5768754 0.0021908
3020.8220430 0.5707483 0.0022279
3020.2046557 0.5710076 0.0023311
3019.5875207 0.5709947 0.0024647
3018.9707290 0.5699430 0.0023491
3018.3540982 0.5699422 0.0022427
3017.7378102 0.5700043 0.0023857
3017.1216828 0.5704815 0.0023822
3016.5058980 0.5660888 0.0020303
3015.8903644 0.5682801 0.0025521
3015.2749911 0.5662483 0.0021544
3014.6599598 0.5685414 0.0024328
3014.0451793 0.5684198 0.0023609
3013.4306495 0.5688527 0.0025874
3012.8163702 0.5739693 0.0023054
3012.2023413 0.5742162 0.0025386
3011.5885627 0.5732819 0.0022377
3010.9750341 0.5736107 0.0025652
3010.3617555 0.5736035 0.0022706
3009.7487266 0.5738490 0.0023370
3009.1359474 0.5744189 0.0022783
3008.5234176 0.5740674 0.0025485
3007.9112276 0.5742081 0.0026234
3007.2991963 0.5740909 0.0022078
3006.6874140 0.5637138 0.0024692
3006.0759709 0.5600864 0.0024543
3005.4646862 0.5508326 0.0022947
3004.8537402 0.5508110 0.0025283
3004.2430427 0.5344370 0.0023981
3003.6325030 0.5343207 0.0024049
3003.0223017 0.5343109 0.0022923
3002.4123482 0.5338054 0.0020735
3001.8026425 0.5377582 0.0024953
3001.1930943 0.5374591 0.0025668
3000.5838836 0.5230354 0.0020685
2999.9749202 0.5181035 0.0024041
2999.3662039 0.5158046 0.0021475
2998.7577346 0.5146124 0.0023117
2998.1496020 0.5123876 0.0020785
2997.5416262 0.5120270 0.0024199
2996.9338969 0.5159061 0.0022353
2996.3264139 0.5198886 0.0021664
2995.7192670 0.5284226 0.0022377
2995.1122763 0.5286295 0.0023761
2994.5055315 0.5343814 0.0022888
2993.8991222 0.5374877 0.0022916
2993.2928688 0.5377177 0.0026100
2992.6869505 0.5222765 0.0023086
2992.0812774 0.5223136 0.0026431
2991.4757599 0.5029187 0.0023660
2990.8705769 0.5028416 0.0021997
2990.2656388 0.4984980 0.0022568
2989.6609452 0.4987116 0.0023048
2989.0564962 0.4912452 0.0023114
2988.4522023 0.4829942 0.0020704
2987.8482419 0.4791911 0.0020736
2987.2445256 0.4756727 0.0021198
2986.6411424 0.4754897 0.0019848
2986.0379138 0.4623253 0.0018690
2985.4349288 0.4625446 0.0019082
2984.8321872 0.4626351 0.0020551
2984.2296890 0.4676340 0.0020822
2983.6275230 0.4679085 0.0019106
2983.0255110 0.4686907 0.0021356
2982.4238308 0.4685832 0.0022136
2981.8223043 0.4701374 0.0021472
2981.2211094 0.4699575 0.0020872
2980.6200679 0.4700621 0.0019693
2980.0193576 0.4705644 0.0022502
2979.4188894 0.4698208 0.0021364
2978.8185743 0.4691638 0.0020458
2978.2185899 0.4688053 0.0020370
2977.6188470 0.4659134 0.0021384
2977.0193457 0.4577329 0.0022831
2976.4200857 0.4626298 0.0020940
2975.8210670 0.4629476 0.0022593
2975.2222893 0.4627992 0.0019864
2974.6237525 0.4629626 0.0019676
2974.0254565 0.4627074 0.0021253
2973.4274011 0.4532880 0.0019316
2972.8296745 0.4531717 0.0022414
2972.2320999 0.4536928 0.0020143
2971.6347655 0.4562858 0.0020562
2971.0377594 0.4567650 0.0018661
2970.4409049 0.4569564 0.0020878
2969.8443784 0.4516132 0.0020539
2969.2480032 0.4398732 0.0018448
2968.6519556 0.4384277 0.0018779
2968.0560592 0.4385753 0.0020910
2967.4604900 0.4387243 0.0021338
2966.8651598 0.4389107 0.0020755
2966.2700684 0.4387881 0.0019160
2965.6751278 0.4386739 0.0018493
2965.0805136 0.4379587 0.0020311
2964.4861379 0.4321760 0.0019647
2963.8920004 0.4297108 0.0020801
2963.2981010 0.4293323 0.0021362
2962.7044396 0.4297516 0.0015873
2962.1111037 0.4469384 0.0019513
2961.5179177 0.4468522 0.0020176
2960.9249693 0.4470429 0.0019099
2960.3322582 0.4434335 0.0020367
2959.7398720 0.4433815 0.0020467
2959.1476353 0.4301455 0.0019708
2958.5557230 0.4306217 0.0019247
2957.9639600 0.4405507 0.0020263
2957.3725212 0.4402688 0.0021028
2956.7812314 0.4260426 0.0019998
2956.1902654 0.4262858 0.0018626
2955.5995355 0.4260710 0.0019956
2955.0090417 0.4264541 0.0018889
2954.4186966 0.4275024 0.0018657
2953.8286745 0.4298914 0.0021301
2953.2388880 0.4326206 0.0020574
2952.6493370 0.4302052 0.0021069
2952.0600213 0.4281456 0.0020752
2951.4709408 0.4303801 0.0020894
2950.8820954 0.4317556 0.0021169
2950.2934849 0.4175865 0.0019719
2949.7051961 0.4170618 0.0021756
2949.1170550 0.4134414 0.0018390
2948.5291483 0.4136897 0.0019129
2947.9415630 0.4135411 0.0019684
2947.3541248 0.4177221 0.0018963
2946.7670076 0.4229742 0.0020267
2946.1800375 0.4242681 0.0018083
2945.5933879 0.4244119 0.0019638
2945.0068851 0.4246038 0.0019429
2944.4207026 0.4308705 0.0023711
2943.8347534 0.4312283 0.0019466
2943.2489507 0.4309340 0.0020932
2942.6634677 0.4283275 0.0022183
2942.0782176 0.4283952 0.0020150
2941.4932002 0.4178366 0.0019577
2940.9084154 0.4176243 0.0020653
2940.3238631 0.4164752 0.0021836
2939.7395432 0.4159138 0.0018743
2939.1554554 0.4155434 0.0020024
2938.5715997 0.4157313 0.0022148
2937.9880622 0.4136097 0.0020415
2937.4046702 0.4049180 0.0019935
2936.8215098 0.4049349 0.0021370
2936.2386671 0.4048020 0.0020477
2935.6559695 0.4043625 0.0018915
2935.0735893 0.4064187 0.0019577
2934.4913540 0.4063596 0.0020924
2933.9094358 0.4182398 0.0020254
2933.3276622 0.4038529 0.0020186
2932.7462054 0.4167319 0.0021046
2932.1649790 0.4039385 0.0021219
2931.5839829 0.4015233 0.0016954
2931.0031311 0.4011529 0.0022344
2930.4225954 0.4013242 0.0018454
2929.8422895 0.4017532 0.0018495
2929.2622135 0.4017367 0.0018973
2928.6823671 0.4043257 0.0019916
2928.1027502 0.4043615 0.0019589
2927.5234484 0.4107354 0.0021364
2926.9442901 0.4106502 0.0022438
2926.3653609 0.4107223 0.0021463
2925.7866606 0.3941546 0.0020115
2925.2082748 0.3934124 0.0020953
2924.6300321 0.3937289 0.0019529
2924.0520179 0.3909758 0.0019141
2923.4743177 0.3908299 0.0020945
2922.8968457 0.3825020 0.0019536
2922.3195163 0.3825560 0.0021231
2921.7425003 0.3801544 0.0019043
2921.1656269 0.3807040 0.0019493
2920.5890665 0.3894427 0.0018147
2920.0127336 0.3896679 0.0020339
2919.4366281 0.3708529 0.0019654
2918.8607500 0.3706660 0.0018450
2918.2850989 0.3708051 0.0017915
2917.7096749 0.3688367 0.0019740
2917.1344778 0.3664590 0.0020184
2916.5595074 0.3665268 0.0019794
2915.9847636 0.3621646 0.0021242
2915.4102463 0.3664030 0.0018821
2914.8360403 0.3739060 0.0018481
2914.2619755 0.3736743 0.0020135
2913.6881368 0.3737856 0.0019607
2913.1146089 0.3757685 0.0020251
2912.5412219 0.3755901 0.0019841
2911.9681454 0.3758231 0.0018974
2911.3952096 0.3757333 0.0022842
2910.8225839 0.3756084 0.0020257
2910.2500987 0.3733054 0.0020202
2909.6779234 0.3640678 0.0018434
2909.1059730 0.3641515 0.0017962
2908.5342474 0.3700713 0.0020155
2907.9627464 0.3699415 0.0018959
2907.3913855 0.3701679 0.0016414
2906.8203336 0.3699843 0.0018990
2906.2495059 0.3660778 0.0019462
2905.6789024 0.3638900 0.0020687
2905.1086073 0.3637640 0.0019361
2904.5384517 0.3639249 0.0018146
2903.9685198 0.3648727 0.0018731
2903.3988116 0.3653489 0.0020447
2902.8294110 0.3655348 0.0023442
2902.2601496 0.3669187 0.0020197
2901.6911114 0.3654276 0.0021421
2901.1223804 0.3626757 0.0019613
2900.5537882 0.3625724 0.0019382
2899.9855030 0.3689117 0.0019249
2899.4174403 0.3618985 0.0018223
2898.8495162 0.3720355 0.0016933
2898.2818985 0.3719946 0.0017769
2897.7145030 0.3720526 0.0018068
2897.1473297 0.3688302 0.0020792
2896.5802944 0.3693302 0.0020664
2896.0135649 0.3689979 0.0021140
2895.4470572 0.3689747 0.0019671
2894.8807710 0.3642151 0.0020377
2894.3147063 0.3613260 0.0020648
2893.7489467 0.3606785 0.0020581
2893.1833245 0.3616189 0.0020193
2892.6179234 0.3615240 0.0016825
2892.0527432 0.3617678 0.0016828
2891.4878674 0.3619552 0.0020781
2890.9231287 0.3623500 0.0020565
2890.3586106 0.3605774 0.0016889
2889.7943963 0.3591695 0.0017815
2889.2303189 0.3584566 0.0017254
2888.6665450 0.3506068 0.0018634
2888.1029911 0.3450823 0.0018137
2887.5395737 0.3405351 0.0019172
2886.9764594 0.3407694 0.0018985
2886.4135648 0.3511269 0.0018872
2885.8508895 0.3465164 0.0019192
2885.2884336 0.3465578 0.0021588
2884.7261137 0.3465497 0.0017583
2884.1640961 0.3391587 0.0021462
2883.6022975 0.3377233 0.0021025
2883.0408008 0.3323412 0.0019453
2882.4794396 0.3326684 0.0019363
2881.9182970 0.3275574 0.0017406
2881.3573729 0.3329895 0.0018972
2880.7966670 0.3329878 0.0017459
2880.2362623 0.3330723 0.0018503
2879.6759927 0.3350320 0.0017489
2879.1160239 0.3370486 0.0018606
2878.5561899 0.3353060 0.0020723
2877.9966565 0.3404515 0.0019556
2877.4372577 0.3401468 0.0017964
2876.8781591 0.3352243 0.0018745
2876.3192778 0.3334672 0.0018866
2875.7605308 0.3333397 0.0020105
2875.2020836 0.3273433 0.0018406
2874.6438532 0.3180075 0.0018031
2874.0858395 0.3179167 0.0019414
2873.5280424 0.3195747 0.0017814
2872.9704618 0.3167258 0.0019556
2872.4130976 0.3198771 0.0016595
2871.8559495 0.3201942 0.0017522
2871.2990176 0.3171693 0.0018564
2870.7423016 0.3137030 0.0018045
2870.1858839 0.3135365 0.0018063
2869.6295994 0.3122939 0.0017940
2869.0735305 0.3135864 0.0017354
2868.5177594 0.3126130 0.0020273
2867.9621213 0.3092799 0.0017356
2867.4067807 0.3092135 0.0017853
2866.8515729 0.3144643 0.0020469
2866.2966622 0.3095833 0.0018742
2865.7418841 0.3095724 0.0018824
2865.1874029 0.3011835 0.0019766
2864.6331362 0.3012896 0.0016704
2864.0790839 0.3013958 0.0019854
2863.5252458 0.3049062 0.0014778
2862.9715400 0.3046435 0.0020431
2862.4181302 0.3047179 0.0017820
2861.8649343 0.2990363 0.0018179
2861.3119522 0.2993532 0.0016351
2860.7592655 0.2991558 0.0017682
2860.2067106 0.2991514 0.0017482
2859.6543690 0.2993392 0.0016650
2859.1022408 0.3051036 0.0017889
2858.5504074 0.3052758 0.0016499
2857.9987053 0.3027690 0.0017397
2857.4472161 0.3026264 0.0016650
2856.8960213 0.3026496 0.0018169
2856.3449576 0.2928508 0.0017867
2855.7941879 0.2926855 0.0017768
2855.2435491 0.2899989 0.0017277
2854.6932041 0.2897248 0.0018869
2854.1430712 0.2897853 0.0016903
2853.5931503 0.2899457 0.0019001
2853.0433599 0.2832655 0.0018131
2852.4938626 0.2832825 0.0016537
2851.9445770 0.2902148 0.0018915
2851.3955029 0.2900513 0.0018558
2850.8466402 0.2904296 0.0018386
2850.2979887 0.2921626 0.0019020
2849.7495483 0.2904274 0.0019238
2849.2014002 0.2883396 0.0016744
2848.6533817 0.2830771 0.0018099
2848.1055740 0.2830110 0.0018040
2847.5579770 0.2834910 0.0017568
2847.0106715 0.2846176 0.0014819
2846.4634954 0.2844749 0.0015917
2845.9166105 0.2946489 0.0017093
2845.3698548 0.2855589 0.0014770
2844.8233901 0.2858223 0.0016886
2844.2770543 0.2858360 0.0019066
2843.7310092 0.2857266 0.0016976
2843.1851737 0.2856385 0.0017989
2842.6395477 0.2879535 0.0017783
2842.0940503 0.2882573 0.0017557
2841.5488430 0.2848149 0.0017077
2841.0038448 0.2902962 0.0017585
2840.4590557 0.2847966 0.0017042
2839.9144754 0.2851202 0.0017486
2839.3701039 0.2876537 0.0017605
2838.8259411 0.2876873 0.0018866
2838.2820673 0.2838017 0.0017549
2837.7383214 0.2835545 0.0017282
2837.1947838 0.2834239 0.0018403
2836.6515348 0.2754791 0.0016912
2836.1084134 0.2802629 0.0018921
2835.5654999 0.2801686 0.0017321
2835.0228747 0.2803933 0.0017793
2834.4803767 0.2712408 0.0017725
2833.9381666 0.2672779 0.0017948
2833.3961639 0.2675330 0.0017808
2832.8542882 0.2670666 0.0017864
2832.3127000 0.2673399 0.0014540
2831.7713188 0.2673839 0.0016599
2831.2301446 0.2661752 0.0018920
2830.6891771 0.2664399 0.0018508
2830.1484164 0.2690176 0.0017766
2829.6078622 0.2662278 0.0018420
2829.0675145 0.2653570 0.0016347
2828.5273730 0.2696457 0.0019184
2827.9874379 0.2628032 0.0017937
2827.4477088 0.2565956 0.0017371
2826.9081856 0.2565595 0.0016314
2826.3689483 0.2624419 0.0016860
2825.8298367 0.2624683 0.0015792
2825.2909308 0.2629134 0.0016486
2824.7523102 0.2627948 0.0016474
2824.2138151 0.2630017 0.0016605
2823.6756051 0.2677584 0.0017808
2823.1375204 0.2676702 0.0018217
2822.5997205 0.2678377 0.0018516
2822.0621254 0.2551780 0.0018077
2821.5246554 0.2522422 0.0017905
2820.9874697 0.2496487 0.0018077
2820.4504886 0.2496487 0.0017267
2819.9137118 0.2493248 0.0019029
2819.3771393 0.2492180 0.0017241
2818.8407709 0.2502880 0.0016667
2818.3046066 0.2515778 0.0016383
2817.7686462 0.2517580 0.0017272
2817.2328896 0.2517009 0.0017728
2816.6974161 0.2437531 0.0017053
2816.1620667 0.2345794 0.0018469
2815.6269209 0.2210159 0.0015430
2815.0919783 0.2208475 0.0015354
2814.5573183 0.2211797 0.0018526
2814.0227820 0.2213689 0.0017083
2813.4885280 0.2262269 0.0019165
2812.9543976 0.2340344 0.0017805
2812.4205491 0.2261872 0.0016711
2811.8869032 0.2261003 0.0017524
2811.3533807 0.2262610 0.0017519
2810.8201397 0.2318523 0.0017778
2810.2871009 0.2241369 0.0016218
2809.7542642 0.2247878 0.0016776
2809.2216296 0.2168409 0.0016110
2808.6891968 0.2162608 0.0016692
2808.1569659 0.2163604 0.0018340
2807.6249366 0.2160467 0.0016702
2807.0931088 0.2104514 0.0016761
2806.5614825 0.2167135 0.0016703
2806.0300576 0.2103680 0.0016798
2805.4989125 0.2044142 0.0015748
2804.9678898 0.2040893 0.0016666
2804.4370682 0.2042822 0.0017395
2803.9065259 0.2041253 0.0018057
2803.3761058 0.2047159 0.0016392
2802.8459649 0.2050649 0.0016342
2802.3159460 0.2077644 0.0016544
2801.7862059 0.2087024 0.0017345
2801.2566662 0.2092277 0.0020024
2800.7272480 0.2137569 0.0017661
2800.1981084 0.2191166 0.0018208
2799.6691687 0.2189049 0.0019341
2799.1404288 0.2138000 0.0016804
2798.6118885 0.2094856 0.0018630
2798.0835478 0.1913115 0.0015836
2797.5554066 0.1911363 0.0015991
2797.0274647 0.1913888 0.0016614
2796.4997220 0.2029750 0.0018460
2795.9721784 0.2027963 0.0018505
2795.4448338 0.2029212 0.0016940
2794.9177663 0.1969184 0.0019571
2794.3908193 0.1919470 0.0015238
2793.8640710 0.1921492 0.0018148
2793.3375993 0.1918702 0.0018579
2792.8112480 0.1920442 0.0019304
2792.2851730 0.1921959 0.0017770
2791.7592181 0.1863685 0.0021631
2791.2335393 0.1813548 0.0023404
2790.7080584 0.1774771 0.0019771
2790.1826975 0.1752407 0.0017846
2789.6576122 0.1717001 0.0016828
2789.1327245 0.1695045 0.0016641
2788.6080342 0.1693187 0.0017715
2788.0835414 0.1715900 0.0016949
2787.5592457 0.1720549 0.0016748
2787.0351473 0.1791250 0.0017637
2786.5112458 0.1786593 0.0018185
2785.9875413 0.1748633 0.0016630
2785.4640337 0.1751113 0.0016612
2784.9408002 0.1814212 0.0017270
2784.4176858 0.1751456 0.0018029
2783.8947679 0.1752909 0.0017801
2783.3721238 0.1732152 0.0017909
2782.8495985 0.1720042 0.0017192
2782.3273467 0.1563490 0.0017462
2781.8052135 0.1546037 0.0019548
2781.2833537 0.1537238 0.0016721
2780.7616122 0.1538919 0.0015597
2780.2401438 0.1537972 0.0016551
2779.7188709 0.1663553 0.0017313
2779.1977935 0.1669376 0.0015895
2778.6768341 0.1664711 0.0018497
2778.1561472 0.1637991 0.0015790
2777.6356554 0.1543194 0.0018529
2777.1153586 0.1394640 0.0016209
2776.5952567 0.1394299 0.0015729
2776.0753496 0.1543359 0.0018622
2775.5557141 0.1546077 0.0018292
2775.0361962 0.1574689 0.0015084
