# wavelength_(/cm) continuum_(mJy)
4.1987896 0.582886660
4.1994581 0.582925350
4.2001271 0.582964010
4.2007961 0.583002600
4.2014647 0.583041100
4.2021337 0.583079560
4.2028027 0.583117950
4.2034712 0.583156260
4.2041397 0.583194500
4.2048087 0.583232700
4.2054777 0.583270840
4.2061462 0.583308890
4.2068148 0.583346870
4.2074838 0.583384810
4.2081523 0.583422660
4.2088213 0.583460480
4.2094898 0.583498200
4.2101583 0.583535850
4.2108274 0.583573470
4.2114959 0.583611000
4.2121649 0.583648480
4.2128334 0.583685870
4.2135019 0.583723200
4.2141705 0.583760460
4.2148395 0.583797680
4.2155080 0.583834810
4.2161765 0.583871880
4.2168455 0.583908900
4.2175140 0.583945830
4.2181826 0.583982690
4.2188511 0.584019490
4.2195196 0.584056220
4.2201881 0.584092880
4.2208567 0.584129480
4.2215257 0.584166030
4.2221942 0.584202500
4.2228627 0.584238890
4.2235312 0.584275220
4.2241998 0.584311480
4.2248683 0.584347670
4.2255368 0.584383800
4.2262053 0.584419860
4.2268739 0.584455850
4.2275424 0.584491770
4.2282109 0.584527620
4.2288795 0.584563410
4.2295480 0.584599130
4.2302165 0.584634780
4.2308850 0.584670360
4.2315536 0.584705870
4.2321897 0.584739600
4.2328582 0.584774980
4.2335267 0.584810290
4.2341952 0.584845530
4.2348638 0.584880710
4.2355318 0.584915780
4.2362003 0.584950820
4.2368689 0.584985790
4.2375374 0.585020680
4.2382059 0.585055510
4.2388740 0.585090240
4.2395425 0.585124930
4.2402110 0.585159550
4.2408791 0.585194070
4.2415476 0.585228550
4.2422161 0.585262960
4.2428842 0.585297280
4.2435527 0.585331540
4.2442207 0.585365720
4.2448888 0.585399820
4.2455573 0.585433880
4.2462258 0.585467870
4.2468939 0.585501760
4.2475624 0.585535610
4.2482305 0.585569360
4.2488990 0.585603060
4.2495670 0.585636670
4.2502356 0.585670240
4.2509036 0.585703710
4.2515721 0.585737130
4.2522402 0.585770450
4.2529087 0.585803730
4.2535768 0.585836910
4.2542448 0.585870020
4.2549133 0.585903080
4.2555814 0.585936050
4.2562499 0.585968970
4.2569180 0.586001790
4.2575860 0.586034550
4.2582545 0.586067250
4.2589226 0.586099860
4.2595906 0.586132390
4.2602592 0.586164880
4.2609272 0.586197270
4.2615952 0.586229580
4.2622633 0.586261830
4.2629313 0.586294000
4.2635999 0.586326120
4.2642679 0.586358150
4.2649360 0.586390100
4.2656040 0.586421980
4.2662721 0.586453790
4.2669401 0.586485520
4.2676086 0.586517200
4.2682767 0.586548790
4.2696128 0.586611740
4.2702808 0.586643110
4.2736211 0.586798820
4.2742891 0.586829740
4.2749572 0.586860590
4.2756252 0.586891360
4.2762933 0.586922050
4.2769613 0.586952670
4.2776289 0.586983200
4.2782969 0.587013670
4.2789650 0.587044070
4.2796330 0.587074390
4.2803011 0.587104640
4.2809691 0.587134810
4.2816372 0.587164900
4.2823048 0.587194900
4.2829728 0.587224850
4.2836409 0.587254710
4.2843089 0.587284510
4.2849765 0.587314200
4.2856445 0.587343850
4.2863126 0.587373410
4.2869802 0.587402880
4.2876482 0.587432290
4.2883162 0.587461630
4.2889838 0.587490870
4.2896519 0.587520050
4.2903199 0.587549160
4.2909875 0.587578170
4.2916555 0.587607120
4.2923231 0.587635980
4.2929912 0.587664780
4.2936583 0.587693460
4.2943263 0.587722100
4.2949939 0.587750650
4.2956619 0.587779140
4.2963295 0.587807530
4.2969975 0.587835870
4.2976651 0.587864110
4.2983332 0.587892290
4.2990007 0.587920370
4.2996683 0.587948370
4.3003364 0.587976320
4.3010039 0.588004170
4.3016715 0.588031940
4.3023396 0.588059650
4.3030071 0.588087270
4.3036423 0.588113470
4.3043103 0.588140950
4.3049779 0.588168330
4.3056455 0.588195630
4.3063130 0.588222860
4.3069811 0.588250020
4.3076487 0.588277090
4.3083162 0.588304080
4.3089838 0.588330980
4.3096514 0.588357810
4.3103189 0.588384560
4.3109865 0.588411240
4.3116546 0.588437850
4.3123221 0.588464360
4.3129897 0.588490790
4.3136573 0.588517140
4.3143249 0.588543410
4.3149924 0.588569610
4.3156600 0.588595720
4.3163276 0.588621750
4.3169951 0.588647700
4.3176627 0.588673570
4.3183303 0.588699370
4.3189979 0.588725080
4.3196654 0.588750710
4.3203330 0.588776260
4.3210006 0.588801720
4.3216677 0.588827090
4.3223352 0.588852400
4.3230028 0.588877630
4.3236704 0.588902770
4.3243380 0.588927840
4.3250055 0.588952820
4.3256731 0.588977720
4.3263407 0.589002540
4.3270078 0.589027260
4.3276753 0.589051910
4.3283424 0.589076470
4.3290100 0.589100960
4.3296776 0.589125370
4.3303452 0.589149700
4.3310127 0.589173950
4.3316798 0.589198090
4.3323474 0.589222180
4.3330145 0.589246160
4.3336821 0.589270070
4.3343496 0.589293910
4.3350167 0.589317640
4.3356838 0.589341290
4.3363514 0.589364880
4.3370190 0.589388380
4.3376861 0.589411790
4.3383536 0.589435120
4.3390207 0.589458360
4.3396883 0.589481530
4.3403554 0.589504600
4.3410225 0.589527590
4.3416901 0.589550510
4.3423576 0.589573350
4.3430243 0.589596070
4.3436913 0.589618720
4.3443584 0.589641290
4.3450260 0.589663790
4.3456931 0.589686190
4.3463602 0.589708510
4.3470278 0.589730750
4.3476949 0.589752900
4.3483620 0.589774970
4.3490295 0.589796960
4.3496966 0.589818860
4.3503637 0.589840670
4.3510313 0.589862410
4.3516979 0.589884030
4.3523655 0.589905600
4.3530326 0.589927070
4.3536997 0.589948460
4.3543668 0.589969760
4.3550339 0.589990980
4.3557014 0.590012120
4.3563681 0.590033150
4.3570356 0.590054120
4.3577023 0.590074980
4.3583698 0.590095780
4.3590364 0.590116470
4.3597040 0.590137100
4.3603706 0.590157620
4.3610382 0.590178080
4.3617048 0.590198420
4.3623395 0.590217710
4.3630066 0.590237900
4.3636737 0.590258000
4.3643408 0.590278020
4.3650079 0.590297950
4.3656750 0.590317790
4.3663421 0.590337550
4.3670087 0.590357200
4.3676758 0.590376790
4.3683429 0.590396280
4.3690100 0.590415690
4.3696771 0.590435020
4.3703437 0.590454240
4.3710108 0.590473380
4.3716779 0.590492440
4.3723450 0.590511420
4.3730116 0.590530290
4.3736787 0.590549090
4.3743458 0.590567790
4.3750124 0.590586400
4.3756795 0.590604940
4.3763461 0.590623370
4.3770132 0.590641730
4.3776803 0.590660000
4.3783469 0.590678170
4.3790140 0.590696260
4.3796806 0.590714250
4.3803477 0.590732170
4.3810143 0.590749980
4.3816814 0.590767720
4.3823481 0.590785360
4.3830152 0.590802920
4.3836818 0.590820380
4.3843489 0.590837760
4.3850155 0.590855040
4.3856821 0.590872240
4.3863492 0.590889350
4.3870158 0.590906370
4.3876829 0.590923300
4.3883495 0.590940140
4.3890162 0.590956880
4.3896832 0.590973550
4.3903499 0.590990120
4.3910165 0.591006600
4.3916831 0.591022980
4.3923502 0.591039290
4.3930168 0.591055500
4.3936834 0.591071610
4.3943501 0.591087640
4.3950167 0.591103580
4.3956838 0.591119440
4.3963504 0.591135190
4.3970170 0.591150860
4.3976836 0.591166430
4.3983502 0.591181910
4.3990169 0.591197310
4.3996835 0.591212610
4.4003501 0.591227820
4.4010167 0.591242940
4.4016833 0.591257970
4.4023499 0.591272910
4.4030166 0.591287760
4.4036832 0.591302510
4.4043498 0.591317170
4.4050164 0.591331750
4.4056830 0.591346230
4.4063497 0.591360620
4.4070163 0.591374920
4.4076829 0.591389120
4.4083495 0.591403240
4.4090157 0.591417250
4.4096823 0.591431180
4.4103489 0.591445010
4.4110160 0.591458770
4.4116826 0.591472420
4.4123487 0.591485970
4.4130154 0.591499440
4.4136820 0.591512820
4.4143486 0.591526100
4.4150147 0.591539280
4.4156814 0.591552380
4.4163480 0.591565390
4.4170141 0.591578290
4.4176483 0.591590490
4.4183145 0.591603210
4.4189806 0.591615840
4.4196472 0.591628380
4.4203138 0.591640830
4.4209805 0.591653190
4.4216461 0.591665440
4.4223127 0.591677610
4.4229794 0.591689680
4.4236460 0.591701670
4.4243116 0.591713540
4.4249783 0.591725330
4.4256449 0.591737040
4.4263115 0.591748640
4.4269772 0.591760140
4.4276438 0.591771560
4.4283104 0.591782880
4.4289761 0.591794100
4.4296427 0.591805240
4.4303093 0.591816280
4.4309750 0.591827210
4.4316416 0.591838060
4.4323082 0.591848820
4.4329739 0.591859470
4.4336405 0.591870040
4.4343071 0.591880510
4.4349728 0.591890870
4.4356394 0.591901160
4.4363050 0.591911330
4.4369717 0.591921420
4.4376378 0.591931410
4.4383039 0.591941310
4.4389706 0.591951120
4.4396362 0.591960810
4.4403028 0.591970430
4.4409685 0.591979940
4.4416351 0.591989360
4.4423008 0.591998680
4.4429674 0.592007910
4.4436331 0.592017030
4.4442997 0.592026070
4.4449654 0.592035000
4.4456320 0.592043850
4.4462976 0.592052590
4.4469643 0.592061250
4.4476299 0.592069800
4.4482965 0.592078260
4.4489622 0.592086610
4.4496284 0.592094880
4.4502945 0.592103040
4.4509602 0.592111110
4.4516268 0.592119090
4.4522924 0.592126960
4.4529591 0.592134740
4.4536247 0.592142420
4.4542904 0.592150000
4.4549570 0.592157500
4.4556227 0.592164880
4.4562883 0.592172170
4.4569550 0.592179370
4.4576206 0.592186470
4.4582863 0.592193460
4.4589529 0.592200370
4.4596186 0.592207180
4.4602842 0.592213880
4.4609509 0.592220500
4.4616165 0.592227000
4.4622822 0.592233420
4.4629478 0.592239730
4.4636145 0.592245950
4.4642472 0.592251770
4.4649134 0.592257800
4.4655790 0.592263720
4.4662452 0.592269550
4.4669108 0.592275280
4.4675770 0.592280920
4.4682426 0.592286450
4.4689083 0.592291880
4.4695745 0.592297220
4.4702401 0.592302460
4.4709058 0.592307590
4.4715719 0.592312640
4.4722376 0.592317580
4.4729033 0.592322420
4.4735694 0.592327160
4.4742351 0.592331800
4.4749007 0.592336350
4.4755664 0.592340790
4.4762325 0.592345140
4.4768982 0.592349390
4.4775639 0.592353530
4.4782295 0.592357580
4.4788952 0.592361530
4.4795609 0.592365370
4.4802270 0.592369120
4.4808927 0.592372770
4.4815583 0.592376320
4.4822240 0.592379770
4.4828897 0.592383120
4.4835553 0.592386360
4.4842210 0.592389510
4.4848866 0.592392560
4.4855523 0.592395510
4.4862180 0.592398360
4.4868836 0.592401100
4.4875493 0.592403750
4.4882150 0.592406300
4.4888802 0.592408740
4.4895458 0.592411090
4.4902115 0.592413330
4.4908772 0.592415470
4.4915428 0.592417520
4.4922085 0.592419460
4.4928741 0.592421300
4.4935393 0.592423040
4.4942050 0.592424680
4.4948707 0.592426220
4.4955363 0.592427650
4.4962015 0.592428990
4.4968672 0.592430220
4.4975328 0.592431350
4.4981980 0.592432390
4.4988637 0.592433320
4.4995294 0.592434140
4.5001945 0.592434870
4.5008602 0.592435490
4.5015254 0.592436020
4.5021911 0.592436440
4.5028567 0.592436760
4.5035219 0.592436980
4.5041876 0.592437090
4.5048528 0.592437110
4.5055184 0.592437020
4.5061836 0.592436830
4.5068488 0.592436540
4.5075145 0.592436140
4.5081797 0.592435640
4.5088453 0.592435040
4.5095105 0.592434340
4.5101762 0.592433540
4.5108085 0.592432680
4.5114737 0.592431670
4.5121393 0.592430570
4.5128045 0.592429360
4.5134697 0.592428040
4.5141354 0.592426630
4.5148005 0.592425110
4.5154657 0.592423490
4.5161314 0.592421760
4.5167961 0.592419940
4.5174618 0.592418010
4.5181270 0.592415970
4.5187922 0.592413840
4.5194573 0.592411600
4.5201225 0.592409250
4.5207882 0.592406810
4.5214529 0.592404260
4.5221186 0.592401600
4.5227833 0.592398850
4.5234489 0.592395990
4.5241137 0.592393020
4.5247793 0.592389950
4.5254440 0.592386780
4.5261097 0.592383510
4.5267744 0.592380130
4.5274401 0.592376640
4.5281048 0.592373060
4.5287700 0.592369370
4.5294352 0.592365570
4.5301003 0.592361670
4.5307655 0.592357670
4.5314307 0.592353560
4.5320959 0.592349350
4.5327606 0.592345030
4.5334258 0.592340610
4.5340910 0.592336090
4.5347557 0.592331460
4.5354214 0.592326720
4.5360861 0.592321890
4.5367513 0.592316940
4.5374165 0.592311890
4.5380812 0.592306740
4.5387464 0.592301480
4.5394115 0.592296120
4.5400763 0.592290660
4.5407410 0.592285090
4.5414062 0.592279410
4.5420713 0.592273620
4.5427361 0.592267740
4.5434012 0.592261750
4.5440660 0.592255650
4.5447311 0.592249450
4.5453959 0.592243140
4.5460610 0.592236730
4.5467257 0.592230210
4.5473909 0.592223580
4.5480556 0.592216860
4.5487204 0.592210020
4.5493855 0.592203080
4.5500503 0.592196040
4.5506825 0.592189240
4.5513473 0.592181990
4.5520120 0.592174630
4.5526772 0.592167160
4.5533419 0.592159600
4.5540071 0.592151920
4.5546718 0.592144140
4.5553370 0.592136250
4.5560017 0.592128250
4.5566664 0.592120160
4.5573311 0.592111950
4.5579958 0.592103640
4.5586605 0.592095230
4.5593257 0.592086700
4.5599904 0.592078070
4.5606551 0.592069330
4.5613198 0.592060490
4.5619845 0.592051540
4.5626493 0.592042490
4.5633140 0.592033320
4.5639787 0.592024060
4.5646434 0.592014680
4.5653081 0.592005200
4.5659728 0.591995610
4.5666375 0.591985920
4.5673022 0.591976110
4.5679669 0.591966200
4.5686312 0.591956190
4.5692959 0.591946070
4.5699606 0.591935840
4.5706253 0.591925500
4.5712900 0.591915060
4.5719547 0.591904510
4.5726190 0.591893860
4.5732837 0.591883090
4.5739484 0.591872220
4.5746131 0.591861240
4.5752773 0.591850160
4.5759420 0.591838960
4.5766068 0.591827660
4.5772710 0.591816260
4.5779357 0.591804740
4.5786004 0.591793120
4.5792646 0.591781390
4.5799294 0.591769550
4.5805936 0.591757610
4.5812583 0.591745560
4.5819230 0.591733390
4.5825872 0.591721130
4.5832520 0.591708750
4.5839162 0.591696270
4.5845809 0.591683680
4.5852451 0.591670980
4.5859094 0.591658180
4.5865741 0.591645260
4.5872383 0.591632240
4.5879030 0.591619110
4.5885673 0.591605870
4.5892315 0.591592530
4.5898962 0.591579070
4.5905604 0.591565510
4.5912247 0.591551840
4.5918565 0.591538740
4.5925207 0.591524860
4.5931849 0.591510880
4.5938492 0.591496780
4.5945139 0.591482570
4.5951781 0.591468260
4.5958424 0.591453840
4.5965066 0.591439310
4.5971708 0.591424670
4.5978351 0.591409920
4.5984993 0.591395070
4.5991640 0.591380100
4.5998282 0.591365020
4.6004925 0.591349840
4.6011567 0.591334550
4.6018209 0.591319150
4.6024852 0.591303650
4.6031494 0.591288030
4.6038136 0.591272310
4.6044779 0.591256470
4.6051416 0.591240540
4.6058064 0.591224480
4.6064701 0.591208330
4.6071343 0.591192060
4.6077981 0.591175690
4.6084623 0.591159200
4.6091266 0.591142600
4.6097908 0.591125900
4.6104546 0.591109090
4.6111188 0.591092170
4.6117830 0.591075140
4.6124473 0.591057990
4.6131110 0.591040750
4.6137753 0.591023390
4.6144395 0.591005920
4.6151037 0.590988340
4.6157675 0.590970660
4.6164317 0.590952860
4.6170955 0.590934960
4.6177597 0.590916940
4.6184235 0.590898820
4.6190877 0.590880590
4.6197519 0.590862240
4.6204157 0.590843790
4.6210799 0.590825230
4.6217437 0.590806560
4.6224079 0.590787780
4.6230717 0.590768890
4.6237359 0.590749890
4.6243997 0.590730780
4.6250639 0.590711560
4.6257277 0.590692230
4.6263914 0.590672800
4.6270223 0.590654230
4.6276865 0.590634570
4.6283503 0.590614820
4.6290140 0.590594950
4.6296782 0.590574960
4.6303420 0.590554870
4.6310058 0.590534680
4.6316695 0.590514370
4.6323338 0.590493940
4.6329975 0.590473410
4.6336613 0.590452780
4.6343250 0.590432030
4.6349888 0.590411170
4.6356525 0.590390210
4.6363168 0.590369110
4.6369805 0.590347930
4.6376443 0.590326630
4.6383080 0.590305220
4.6389718 0.590283700
4.6396356 0.590262080
4.6402993 0.590240340
4.6409631 0.590218490
4.6416268 0.590196530
4.6422906 0.590174460
4.6429543 0.590152280
4.6436181 0.590129990
4.6442819 0.590107590
4.6449451 0.590085090
4.6456089 0.590062470
4.6462727 0.590039740
4.6469364 0.590016900
4.6476002 0.589993940
4.6482639 0.589970880
4.6489272 0.589947720
4.6495910 0.589924440
4.6502547 0.589901040
4.6509180 0.589877550
4.6515813 0.589853950
4.6522450 0.589830220
4.6529088 0.589806390
4.6535721 0.589782450
4.6542358 0.589758390
4.6548991 0.589734240
4.6555629 0.589709960
4.6562266 0.589685570
4.6568899 0.589661080
4.6575537 0.589636470
4.6582170 0.589611760
4.6588807 0.589586930
4.6595440 0.589562000
4.6602077 0.589536950
4.6608710 0.589511800
4.6615348 0.589486520
4.6621981 0.589461150
4.6628613 0.589435670
4.6635251 0.589410050
4.6641884 0.589384350
4.6648188 0.589359820
4.6654825 0.589333880
4.6661458 0.589307850
4.6668091 0.589281710
4.6674728 0.589255440
4.6681356 0.589229100
4.6687994 0.589202600
4.6694627 0.589176020
4.6701260 0.589149320
4.6707897 0.589122500
4.6714525 0.589095600
4.6721163 0.589068550
4.6727796 0.589041410
4.6734428 0.589014160
4.6741061 0.588986800
4.6747694 0.588959320
4.6754332 0.588931720
4.6760960 0.588904050
4.6767597 0.588876220
4.6774225 0.588848320
4.6780863 0.588820280
4.6787491 0.588792160
4.6794128 0.588763890
4.6800756 0.588735550
4.6807389 0.588707080
4.6814022 0.588678490
4.6820655 0.588649800
4.6827288 0.588620990
4.6833916 0.588592100
4.6840553 0.588563050
4.6847181 0.588533930
4.6853814 0.588504680
4.6860447 0.588475320
4.6867075 0.588445870
4.6873713 0.588416270
4.6880341 0.588386590
4.6886969 0.588356810
4.6893606 0.588326870
4.6900234 0.588296870
4.6906862 0.588266750
4.6913500 0.588236480
4.6920128 0.588206140
4.6926756 0.588175690
4.6933389 0.588145110
4.6940022 0.588114410
4.6946645 0.588083650
4.6952944 0.588054300
4.6959577 0.588023270
4.6966205 0.587992160
4.6972837 0.587960920
4.6979465 0.587929590
4.6986098 0.587898120
4.6992726 0.587866570
4.6999354 0.587834900
4.7005987 0.587803100
4.7012615 0.587771210
4.7019243 0.587739210
4.7025876 0.587707080
4.7032504 0.587674860
4.7039132 0.587642530
4.7045765 0.587610060
4.7052393 0.587577510
4.7059021 0.587544840
4.7065649 0.587512060
4.7072277 0.587479180
4.7078910 0.587446160
4.7085538 0.587413050
4.7092166 0.587379830
4.7098794 0.587346490
4.7105422 0.587313050
4.7112050 0.587279500
4.7118678 0.587245840
4.7125306 0.587212060
4.7131934 0.587178170
4.7138562 0.587144180
4.7145190 0.587110070
4.7151818 0.587075850
4.7158446 0.587041520
4.7165074 0.587007080
4.7171702 0.586972530
4.7178330 0.586937860
4.7184958 0.586903090
4.7191586 0.586868210
4.7198210 0.586833240
4.7204838 0.586798130
4.7211466 0.586762910
4.7218094 0.586727590
4.7224722 0.586692150
4.7231345 0.586656620
4.7237973 0.586620960
4.7244601 0.586585190
4.7251229 0.586549310
4.7257853 0.586513340
4.7264481 0.586477240
4.7271104 0.586441050
4.7277732 0.586404720
4.7284360 0.586368290
4.7290983 0.586331770
4.7297611 0.586295110
4.7303905 0.586260200
4.7310534 0.586223320
4.7317152 0.586186390
4.7323780 0.586149300
4.7330408 0.586112090
4.7337036 0.586074780
4.7343655 0.586037410
4.7350283 0.585999870
4.7356911 0.585962220
4.7363529 0.585924520
4.7370157 0.585886650
4.7376781 0.585848700
4.7383404 0.585810640
4.7390032 0.585772440
4.7396650 0.585734180
4.7403278 0.585695760
4.7409906 0.585657230
4.7416525 0.585618640
4.7423153 0.585579890
4.7429771 0.585541080
4.7436399 0.585502110
4.7443023 0.585463050
4.7449646 0.585423890
4.7456274 0.585384590
4.7462893 0.585345230
4.7469521 0.585305700
4.7476139 0.585266130
4.7482767 0.585226380
4.7489386 0.585186580
4.7496014 0.585146620
4.7502632 0.585106600
4.7509260 0.585066410
4.7515879 0.585026180
4.7522507 0.584985770
4.7529125 0.584945310
4.7535753 0.584904690
4.7542372 0.584864010
4.7548990 0.584823220
4.7555618 0.584782270
4.7562237 0.584741260
4.7568865 0.584700090
4.7575483 0.584658860
4.7581773 0.584619580
4.7588396 0.584578110
4.7595019 0.584536530
4.7601638 0.584494870
4.7608261 0.584453070
4.7614884 0.584411160
4.7621503 0.584369180
4.7628126 0.584327050
4.7634749 0.584284810
4.7641368 0.584242490
4.7647991 0.584200040
4.7654610 0.584157500
4.7661233 0.584114830
4.7667851 0.584072070
4.7674475 0.584029180
4.7681093 0.583986210
4.7687716 0.583943090
4.7694335 0.583899900
4.7700958 0.583856570
4.7707577 0.583813160
4.7714200 0.583769610
4.7720819 0.583725980
4.7727437 0.583682250
4.7734060 0.583638370
4.7740679 0.583594420
4.7747297 0.583550350
4.7753916 0.583506180
4.7760539 0.583461870
4.7767158 0.583417480
4.7773776 0.583372980
4.7780395 0.583328370
4.7787013 0.583283650
4.7793636 0.583238790
4.7800255 0.583193860
4.7806873 0.583148820
4.7813487 0.583103700
4.7820106 0.583058440
4.7826724 0.583013070
4.7833343 0.582967590
4.7839961 0.582922010
4.7846580 0.582876320
4.7853198 0.582830510
4.7859817 0.582784600
4.7866435 0.582738580
4.7873054 0.582692460
4.7879672 0.582646220
4.7886291 0.582599880
4.7892909 0.582553430
4.7899528 0.582506870
4.7906141 0.582460230
4.7912426 0.582415820
4.7919044 0.582368940
4.7925663 0.582321950
4.7932281 0.582274860
4.7938900 0.582227660
4.7945518 0.582180350
4.7952132 0.582132960
4.7958746 0.582085470
4.7965364 0.582037840
4.7971983 0.581990100
4.7978601 0.581942250
4.7985215 0.581894330
4.7991829 0.581846300
4.7998447 0.581798130
4.8005066 0.581749850
4.8011684 0.581701460
4.8018298 0.581653010
4.8024912 0.581604440
4.8031530 0.581555730
4.8038149 0.581506920
4.8044758 0.581458070
4.8051376 0.581409040
4.8057995 0.581359900
4.8064609 0.581310690
4.8071222 0.581261380
4.8077841 0.581211920
4.8084455 0.581162390
4.8091068 0.581112760
4.8097687 0.581062980
4.8104296 0.581013170
4.8110914 0.580963180
4.8117528 0.580913120
4.8124142 0.580862950
4.8130760 0.580812640
4.8137369 0.580762300
4.8143988 0.580711770
4.8150601 0.580661180
4.8157215 0.580610480
4.8163829 0.580559670
4.8170109 0.580511330
4.8176723 0.580460320
4.8183341 0.580409170
4.8189955 0.580357940
4.8196564 0.580306650
4.8203177 0.580255210
4.8209791 0.580203670
4.8216405 0.580152020
4.8223019 0.580100270
4.8229632 0.580048410
4.8236246 0.579996450
4.8242860 0.579944380
4.8249469 0.579892240
4.8256078 0.579840000
4.8262691 0.579787610
4.8269305 0.579735120
4.8275919 0.579682520
4.8282533 0.579629820
4.8289142 0.579577050
4.8295755 0.579524140
4.8302369 0.579471120
4.8308978 0.579418040
4.8315592 0.579364810
4.8322206 0.579311480
4.8328815 0.579258080
4.8335428 0.579204540
4.8342037 0.579150940
4.8348651 0.579097190
4.8355260 0.579043370
4.8361874 0.578989410
4.8368483 0.578935390
4.8375096 0.578881220
4.8381705 0.578826990
4.8388319 0.578772610
4.8394928 0.578718170
4.8401537 0.578663630
4.8408151 0.578608940
4.8414760 0.578554190
4.8421369 0.578499330
4.8427982 0.578444330
4.8434596 0.578389230
4.8441205 0.578334060
4.8447819 0.578278750
4.8454428 0.578223380
4.8461037 0.578167900
4.8467646 0.578112320
4.8474255 0.578056630
4.8480530 0.578003670
4.8487144 0.577947740
4.8493752 0.577891750
4.8500361 0.577835660
4.8506970 0.577779470
4.8513579 0.577723170
4.8520188 0.577666770
4.8526797 0.577610270
4.8533406 0.577553660
4.8540015 0.577496960
4.8546624 0.577440150
4.8553233 0.577383230
4.8559842 0.577326220
4.8566451 0.577269100
4.8573055 0.577211920
4.8579664 0.577154600
4.8586273 0.577097180
4.8592882 0.577039660
4.8599491 0.576982030
4.8606100 0.576924300
4.8612704 0.576866510
4.8619313 0.576808580
4.8625922 0.576750550
4.8632526 0.576692450
4.8639135 0.576634220
4.8645744 0.576575880
4.8652349 0.576517480
4.8658957 0.576458940
4.8665566 0.576400300
4.8672171 0.576341600
4.8678780 0.576282760
4.8685384 0.576223850
4.8691993 0.576164810
4.8698597 0.576105710
4.8705206 0.576046460
4.8711476 0.575990160
4.8718085 0.575930710
4.8724689 0.575871210
4.8731294 0.575811610
4.8737903 0.575751870
4.8744507 0.575692070
4.8751116 0.575632130
4.8757720 0.575572130
4.8764324 0.575512030
4.8770928 0.575451830
4.8777537 0.575391490
4.8784142 0.575331090
4.8790746 0.575270590
4.8797350 0.575209990
4.8803954 0.575149290
4.8810563 0.575088450
4.8817167 0.575027560
4.8823771 0.574966560
4.8830376 0.574905470
4.8836980 0.574844280
4.8843584 0.574782990
4.8850188 0.574721600
4.8856792 0.574660110
4.8863397 0.574598520
4.8870001 0.574536840
4.8876605 0.574475060
4.8883209 0.574413170
4.8889813 0.574351190
4.8896418 0.574289120
4.8903022 0.574226940
4.8909626 0.574164670
4.8916225 0.574102340
4.8922830 0.574039870
4.8929434 0.573977300
4.8936038 0.573914640
4.8942637 0.573851920
4.8949242 0.573789060
4.8955846 0.573726110
4.8962450 0.573663050
4.8969049 0.573599950
4.8975654 0.573536700
4.8982258 0.573473360
4.8988857 0.573409960
4.8995461 0.573346420
4.9002061 0.573282840
4.9008331 0.573222330
4.9014931 0.573158550
4.9021535 0.573094630
4.9028134 0.573030670
4.9034739 0.572966560
4.9041338 0.572902390
4.9047942 0.572838090
4.9054542 0.572773740
4.9061146 0.572709250
4.9067745 0.572644700
4.9074345 0.572580060
4.9080944 0.572515330
4.9087548 0.572450460
4.9094148 0.572385530
4.9100752 0.572320460
4.9107351 0.572255350
4.9113951 0.572190140
4.9120550 0.572124840
4.9127150 0.572059440
4.9133749 0.571993950
4.9140348 0.571928360
4.9146953 0.571862630
4.9153552 0.571796860
4.9160151 0.571730990
4.9166751 0.571665020
4.9173350 0.571598970
4.9179950 0.571532820
4.9186549 0.571466570
4.9193149 0.571400230
4.9199748 0.571333800
4.9206347 0.571267280
4.9212947 0.571200660
4.9219546 0.571133950
4.9225807 0.571070570
4.9232407 0.571003680
4.9239006 0.570936690
4.9245605 0.570869620
4.9252205 0.570802450
4.9258804 0.570735180
4.9265399 0.570667880
4.9271998 0.570600430
4.9278598 0.570532890
4.9285192 0.570465310
4.9291792 0.570397580
4.9298391 0.570329770
4.9304986 0.570261910
4.9311585 0.570193910
4.9318185 0.570125820
4.9324780 0.570057690
4.9331379 0.569989420
4.9337974 0.569921100
4.9344573 0.569852650
4.9351168 0.569784150
4.9357767 0.569715520
4.9364362 0.569646840
4.9370961 0.569578020
4.9377556 0.569509170
4.9384151 0.569440220
4.9390750 0.569371130
4.9397345 0.569302000
4.9403939 0.569232790
4.9410539 0.569163430
4.9417133 0.569094030
4.9423728 0.569024540
4.9430323 0.568954970
4.9436922 0.568885250
4.9443517 0.568815500
4.9450111 0.568745650
4.9456706 0.568675720
4.9463301 0.568605700
4.9469895 0.568535590
4.9476495 0.568465340
4.9483089 0.568395060
4.9489689 0.568324630
4.9496284 0.568254170
4.9502878 0.568183620
4.9509134 0.568116610
4.9515734 0.568045830
4.9522324 0.567975080
4.9528923 0.567904130
4.9535513 0.567833190
4.9542108 0.567762120
4.9548702 0.567690960
4.9555297 0.567619720
4.9561892 0.567548380
4.9568481 0.567477020
4.9575081 0.567405460
4.9581671 0.567333920
4.9588261 0.567262290
4.9594860 0.567190470
4.9601450 0.567118670
4.9608045 0.567046740
4.9614639 0.566974710
4.9621229 0.566902660
4.9627819 0.566830520
4.9634418 0.566758180
4.9641008 0.566685870
4.9647598 0.566613470
4.9654193 0.566540940
4.9660788 0.566468320
4.9667377 0.566395670
4.9673967 0.566322930
4.9680562 0.566250050
4.9687157 0.566177100
4.9693747 0.566104110
4.9700336 0.566031030
4.9706926 0.565957880
4.9713187 0.565888290
4.9719777 0.565814970
4.9726367 0.565741570
4.9732957 0.565668080
4.9739552 0.565594460
